r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
168 0 144 123.132 53.042 133.363 38.924 79.665 -29.974 94.717 40.802 102.587 34.325 72.994 -27.464 30 8.483
168 0 152 126.363 54.084 150.231 39.281 80.868 -34.407 97.202 41.603 115.563 34.652 74.096 -31.525 30 8.694
168 0 160 129.669 55.151 167.491 39.642 82.071 -38.573 99.745 42.424 128.839 34.983 75.199 -35.343 30 8.909
168 0 168 133.085 56.253 185.325 40.01 83.287 -42.552 102.373 43.271 142.558 35.32 76.312 -38.989 30 9.129
168 0 176 136.629 57.396 203.83 40.387 84.519 -46.387 105.099 44.151 156.792 35.665 77.442 -42.502 30 9.353
168 0 184 140.359 58.599 223.307 40.779 85.787 -50.148 107.969 45.076 171.775 36.024 78.604 -45.949 30 9.584
168 0 192 144.474 59.926 244.789 41.204 87.152 -54.017 111.134 46.097 188.299 36.414 79.854 -49.494 30 9.832
168 0 200 149.914 61.681 273.189 41.757 88.906 -58.752 115.318 47.447 210.146 36.92 81.461 -53.832 30 10.15
168 0 208 155.832 63.59 304.092 42.347 90.752 -63.493 119.871 48.915 233.917 37.461 83.153 -58.177 30 10.483
168 0 216 162.212 65.648 337.401 42.97 92.676 -68.205 124.779 50.498 259.539 38.032 84.916 -62.493 30 10.827
168 0 224 168.889 67.802 372.262 43.608 94.622 -72.765 129.915 52.155 286.355 38.616 86.698 -66.671 30 11.173
168 0 232 175.017 69.778 404.253 44.181 96.35 -76.667 134.628 53.675 310.964 39.142 88.282 -70.247 30 11.477
168 0 240 181.091 71.738 435.969 44.739 98.014 -80.305 139.301 55.183 335.361 39.653 89.806 -73.58 30 11.767
168 0 248 188.552 74.144 474.924 45.411 99.993 -84.501 145.04 57.034 365.326 40.269 91.62 -77.425 30 12.109
168 8 0 97.687 45.043 0.086 36.011 68.723 78.884 75.144 34.649 0.067 31.656 62.968 72.278 30 9.784
168 8 8 97.754 45.065 0.439 36.02 68.754 71.142 75.196 34.665 0.338 31.664 62.997 65.185 30 9.36
168 8 16 97.867 45.101 1.028 36.034 68.806 65.084 75.283 34.693 0.791 31.676 63.044 59.634 30 9.049
168 8 24 98.122 45.184 2.358 36.065 68.924 57.287 75.479 34.757 1.814 31.705 63.153 52.49 30 8.68
168 8 32 98.489 45.302 4.275 36.111 69.094 50.244 75.761 34.848 3.288 31.747 63.308 46.037 30 8.38
168 8 40 98.926 45.443 6.556 36.165 69.295 44.269 76.097 34.956 5.043 31.796 63.492 40.562 30 8.154
168 8 48 99.507 45.63 9.589 36.236 69.561 38.221 76.544 35.1 7.376 31.862 63.736 35.021 30 7.957
168 8 56 100.27 45.876 13.573 36.33 69.908 32.017 77.131 35.29 10.441 31.948 64.054 29.336 30 7.789
168 8 64 101.238 46.189 18.629 36.449 70.345 25.742 77.876 35.53 14.33 32.057 64.455 23.586 30 7.657
168 8 72 102.348 46.547 24.421 36.584 70.842 19.866 78.729 35.805 18.785 32.18 64.91 18.203 30 7.573
168 8 80 103.701 46.983 31.486 36.748 71.441 13.891 79.77 36.141 24.22 32.33 65.459 12.728 30 7.527
168 8 88 105.324 47.507 39.959 36.943 72.15 7.857 81.018 36.543 30.738 32.509 66.109 7.199 30 7.523
168 8 96 107.213 48.116 49.821 37.168 72.964 1.881 82.471 37.012 38.324 32.716 66.854 1.723 30 7.562
168 8 104 109.342 48.803 60.939 37.42 73.866 -3.921 84.109 37.541 46.876 32.946 67.68 -3.593 30 7.641
168 8 112 111.701 49.564 73.255 37.696 74.847 -9.522 85.924 38.126 56.35 33.2 68.579 -8.725 30 7.755
168 8 120 114.217 50.375 86.39 37.988 75.873 -14.789 87.859 38.75 66.454 33.467 69.519 -13.551 30 7.896
168 8 128 116.901 51.241 100.405 38.295 76.946 -19.802 89.924 39.416 77.234 33.748 70.502 -18.144 30 8.059
168 8 136 120.022 52.248 116.7 38.648 78.166 -25.024 92.325 40.191 89.77 34.072 71.621 -22.929 30 8.257
168 8 144 123.217 53.278 133.377 39.005 79.387 -29.838 94.782 40.983 102.598 34.399 72.739 -27.34 30 8.465
168 8 152 126.447 54.32 150.246 39.362 80.593 -34.273 97.267 41.785 115.574 34.726 73.844 -31.403 30 8.676
168 8 160 129.753 55.386 167.506 39.721 81.8 -38.44 99.81 42.605 128.851 35.055 74.95 -35.221 30 8.891
168 8 168 133.169 56.488 185.34 40.089 83.019 -42.421 102.438 43.453 142.569 35.392 76.067 -38.869 30 9.111
168 8 176 136.713 57.632 203.844 40.464 84.255 -46.257 105.164 44.332 156.803 35.736 77.199 -42.384 30 9.335
168 8 184 140.444 58.835 223.322 40.855 85.526 -50.02 108.034 45.258 171.786 36.094 78.364 -45.831 30 9.566
168 8 192 144.558 60.162 244.804 41.279 86.894 -53.891 111.199 46.278 188.31 36.483 79.618 -49.378 30 9.814
168 8 200 149.998 61.917 273.204 41.831 88.652 -58.628 115.383 47.628 210.157 36.988 81.228 -53.719 30 10.132
168 8 208 155.917 63.826 304.107 42.419 90.504 -63.372 119.936 49.097 233.928 37.527 82.925 -58.065 30 10.466
168 8 216 162.297 65.884 337.416 43.04 92.432 -68.086 124.844 50.68 259.551 38.096 84.692 -62.384 30 10.81
168 8 224 168.974 68.037 372.276 43.677 94.383 -72.648 129.98 52.336 286.366 38.679 86.479 -66.565 30 11.156
168 8 232 175.101 70.014 404.268 44.249 96.115 -76.552 134.693 53.857 310.975 39.204 88.067 -70.142 30 11.46
168 8 240 181.176 71.973 435.984 44.806 97.783 -80.192 139.366 55.364 335.372 39.714 89.595 -73.477 30 11.75
168 8 248 188.637 74.38 474.938 45.476 99.767 -84.391 145.105 57.215 365.337 40.328 91.413 -77.324 30 12.093
168 16 0 97.829 45.44 0.111 36.164 68.208 78.206 75.253 34.954 0.085 31.795 62.496 71.657 30 9.726
168 16 8 97.897 45.462 0.464 36.172 68.24 71.064 75.305 34.971 0.357 31.803 62.525 65.113 30 9.336
168 16 16 98.009 45.498 1.053 36.186 68.292 65.151 75.392 34.999 0.81 31.816 62.573 59.696 30 9.031
168 16 24 98.264 45.58 2.383 36.217 68.411 57.437 75.588 35.062 1.833 31.845 62.682 52.627 30 8.664
168 16 32 98.631 45.699 4.299 36.262 68.581 50.43 75.87 35.153 3.307 31.886 62.838 46.207 30 8.365
168 16 40 99.068 45.84 6.581 36.316 68.783 44.473 76.206 35.261 5.062 31.935 63.023 40.748 30 8.139
168 16 48 99.649 46.027 9.614 36.387 69.05 38.437 76.653 35.405 7.395 32.0 63.268 35.219 30 7.94
168 16 56 100.412 46.273 13.598 36.481 69.399 32.241 77.24 35.595 10.46 32.086 63.588 29.541 30 7.77
168 16 64 101.381 46.586 18.653 36.598 69.838 25.972 77.985 35.835 14.349 32.194 63.99 23.797 30 7.638
168 16 72 102.49 46.943 24.445 36.733 70.337 20.099 78.838 36.11 18.804 32.317 64.447 18.416 30 7.551
168 16 80 103.843 47.38 31.51 36.896 70.939 14.126 79.879 36.446 24.239 32.466 64.999 12.943 30 7.504
168 16 88 105.466 47.903 39.984 37.09 71.652 8.093 81.128 36.849 30.757 32.644 65.652 7.415 30 7.498
168 16 96 107.355 48.513 49.845 37.314 72.469 2.117 82.581 37.317 38.342 32.849 66.4 1.94 30 7.536
168 16 104 109.484 49.2 60.963 37.564 73.375 -3.685 84.219 37.846 46.895 33.079 67.231 -3.377 30 7.614
168 16 112 111.843 49.96 73.28 37.839 74.36 -9.287 86.033 38.431 56.369 33.331 68.134 -8.509 30 7.727
168 16 120 114.359 50.772 86.414 38.129 75.391 -14.556 87.968 39.055 66.473 33.596 69.078 -13.337 30 7.867
168 16 128 117.043 51.638 100.429 38.435 76.469 -19.571 90.033 39.721 77.253 33.877 70.066 -17.932 30 8.029
168 16 136 120.164 52.645 116.725 38.786 77.695 -24.795 92.434 40.496 89.789 34.199 71.189 -22.718 30 8.227
168 16 144 123.359 53.675 133.402 39.141 78.921 -29.611 94.891 41.288 102.617 34.524 72.312 -27.131 30 8.435
168 16 152 126.59 54.717 150.271 39.496 80.133 -34.048 97.377 42.09 115.593 34.849 73.423 -31.197 30 8.646
168 16 160 129.895 55.783 167.53 39.854 81.345 -38.218 99.92 42.91 128.869 35.177 74.533 -35.018 30 8.861
168 16 168 133.311 56.885 185.365 40.22 82.569 -42.202 102.547 43.758 142.588 35.512 75.655 -38.668 30 9.081
168 16 176 136.855 58.028 203.869 40.594 83.811 -46.04 105.273 44.637 156.822 35.855 76.792 -42.185 30 9.305
168 16 184 140.586 59.232 223.346 40.982 85.088 -49.806 108.143 45.563 171.805 36.211 77.962 -45.635 30 9.536
168 16 192 144.7 60.559 244.828 41.405 86.462 -53.679 111.308 46.584 188.329 36.598 79.222 -49.184 30 9.784
168 16 200 150.14 62.313 273.229 41.954 88.227 -58.421 115.492 47.933 210.176 37.101 80.839 -53.528 30 10.103
168 16 208 156.059 64.223 304.131 42.54 90.087 -63.168 120.045 49.402 233.947 37.638 82.543 -57.878 30 10.437
168 16 216 162.439 66.281 337.44 43.158 92.024 -67.886 124.953 50.985 259.57 38.205 84.318 -62.201 30 10.781
168 16 224 169.116 68.434 372.301 43.792 93.982 -72.452 130.089 52.642 286.385 38.785 86.112 -66.385 30 11.127
168 16 232 175.243 70.411 404.292 44.363 95.722 -76.36 134.802 54.162 310.994 39.308 87.706 -69.965 30 11.432
168 16 240 181.318 72.37 436.008 44.917 97.396 -80.003 139.475 55.669 335.391 39.816 89.24 -73.304 30 11.723
168 16 248 188.779 74.777 474.963 45.585 99.389 -84.206 145.215 57.521 365.356 40.428 91.066 -77.154 30 12.066
168 24 0 98.154 46.347 0.167 36.509 67.045 77.083 75.503 35.652 0.129 32.111 61.431 70.628 30 9.619
168 24 8 98.222 46.369 0.52 36.517 67.077 70.923 75.555 35.669 0.4 32.119 61.46 64.984 30 9.282
168 24 16 98.334 46.406 1.109 36.531 67.13 65.311 75.642 35.697 0.853 32.132 61.509 59.841 30 8.992
168 24 24 98.589 46.488 2.439 36.561 67.25 57.775 75.838 35.76 1.876 32.16 61.619 52.937 30 8.631
168 24 32 98.956 46.606 4.356 36.606 67.422 50.85 76.12 35.851 3.35 32.201 61.776 46.592 30 8.331
168 24 40 99.393 46.747 6.637 36.659 67.626 44.934 76.456 35.959 5.106 32.249 61.963 41.171 30 8.104
168 24 48 99.974 46.934 9.67 36.729 67.896 38.926 76.903 36.103 7.438 32.314 62.211 35.666 30 7.902
168 24 56 100.737 47.181 13.654 36.821 68.249 32.748 77.49 36.293 10.503 32.398 62.533 30.006 30 7.73
168 24 64 101.705 47.493 18.71 36.938 68.692 26.492 78.235 36.533 14.392 32.505 62.94 24.273 30 7.594
168 24 72 102.815 47.851 24.502 37.07 69.196 20.627 79.088 36.808 18.847 32.626 63.402 18.9 30 7.504
168 24 80 104.168 48.287 31.567 37.231 69.804 14.659 80.129 37.144 24.282 32.774 63.959 13.431 30 7.453
168 24 88 105.791 48.811 40.04 37.423 70.524 8.628 81.378 37.547 30.8 32.949 64.619 7.906 30 7.444
168 24 96 107.68 49.42 49.902 37.644 71.35 2.653 82.831 38.015 38.386 33.152 65.375 2.431 30 7.478
168 24 104 109.809 50.107 61.02 37.892 72.265 -3.151 84.469 38.544 46.938 33.379 66.213 -2.887 30 7.554
168 24 112 112.168 50.868 73.336 38.163 73.26 -8.754 86.283 39.129 56.413 33.627 67.126 -8.021 30 7.665
168 24 120 114.684 51.679 86.471 38.449 74.302 -14.026 88.218 39.753 66.516 33.89 68.08 -12.852 30 7.803
168 24 128 117.368 52.545 100.486 38.752 75.39 -19.045 90.283 40.419 77.297 34.167 69.077 -17.451 30 7.964
168 24 136 120.489 53.552 116.781 39.099 76.629 -24.274 92.684 41.194 89.832 34.485 70.212 -22.242 30 8.161
168 24 144 123.684 54.582 133.458 39.45 77.867 -29.096 95.141 41.986 102.66 34.807 71.347 -26.659 30 8.368
168 24 152 126.915 55.624 150.327 39.801 79.091 -33.538 97.627 42.788 115.636 35.128 72.468 -30.73 30 8.578
168 24 160 130.22 56.691 167.587 40.155 80.315 -37.714 100.169 43.608 128.913 35.453 73.59 -34.556 30 8.793
168 24 168 133.636 57.793 185.421 40.517 81.551 -41.703 102.797 44.456 142.631 35.784 74.722 -38.211 30 9.013
168 24 176 137.18 58.936 203.925 40.887 82.805 -45.547 105.523 45.335 156.866 36.123 75.871 -41.733 30 9.237
168 24 184 140.911 60.139 223.403 41.272 84.094 -49.319 108.393 46.261 171.848 36.476 77.052 -45.189 30 9.468
168 24 192 145.025 61.466 244.885 41.69 85.482 -53.199 111.558 47.282 188.373 36.859 78.324 -48.744 30 9.717
168 24 200 150.465 63.221 273.285 42.234 87.264 -57.949 115.742 48.631 210.219 37.357 79.957 -53.096 30 10.036
168 24 208 156.384 65.13 304.188 42.814 89.141 -62.705 120.295 50.1 233.991 37.889 81.677 -57.454 30 10.371
168 24 216 162.764 67.188 337.497 43.427 91.097 -67.432 125.203 51.683 259.613 38.451 83.468 -61.785 30 10.716
168 24 224 169.441 69.342 372.357 44.056 93.073 -72.008 130.339 53.34 286.429 39.026 85.279 -65.978 30 11.063
168 24 232 175.568 71.318 404.349 44.621 94.829 -75.923 135.052 54.86 311.037 39.544 86.888 -69.565 30 11.369
168 24 240 181.643 73.278 436.065 45.171 96.518 -79.574 139.725 56.367 335.434 40.048 88.436 -72.91 30 11.66
168 24 248 189.104 75.684 475.019 45.833 98.528 -83.785 145.464 58.219 365.4 40.656 90.278 -76.769 30 12.005
168 32 0 98.627 47.668 0.249 37.003 65.386 76.023 75.867 36.668 0.192 32.564 59.91 69.657 30 9.498
168 32 8 98.695 47.69 0.602 37.011 65.418 70.793 75.919 36.685 0.463 32.572 59.94 64.865 30 9.212
168 32 16 98.807 47.727 1.191 37.024 65.472 65.554 76.006 36.713 0.916 32.584 59.989 60.065 30 8.939
168 32 24 99.062 47.809 2.521 37.055 65.593 58.262 76.202 36.776 1.94 32.612 60.1 53.383 30 8.586
168 32 32 99.429 47.927 4.438 37.099 65.768 51.45 76.484 36.867 3.414 32.652 60.26 47.142 30 8.286
168 32 40 99.866 48.068 6.719 37.151 65.974 45.593 76.82 36.976 5.169 32.7 60.45 41.775 30 8.057
168 32 48 100.447 48.256 9.752 37.219 66.248 39.624 77.267 37.12 7.502 32.763 60.701 36.306 30 7.852
168 32 56 101.21 48.502 13.736 37.31 66.606 33.474 77.854 37.309 10.566 32.846 61.028 30.671 30 7.674
168 32 64 102.179 48.814 18.792 37.424 67.056 27.236 78.599 37.549 14.455 32.95 61.44 24.955 30 7.533
168 32 72 103.288 49.172 24.584 37.554 67.566 21.382 79.452 37.825 18.911 33.07 61.908 19.592 30 7.438
168 32 80 104.641 49.608 31.649 37.712 68.183 15.422 80.493 38.16 24.345 33.214 62.473 14.13 30 7.382
168 32 88 106.264 50.132 40.122 37.9 68.913 9.395 81.742 38.563 30.863 33.387 63.142 8.608 30 7.368
168 32 96 108.153 50.741 49.984 38.118 69.75 3.421 83.194 39.032 38.449 33.586 63.909 3.134 30 7.398
168 32 104 110.282 51.428 61.102 38.361 70.678 -2.384 84.833 39.56 47.001 33.809 64.759 -2.184 30 7.469
168 32 112 112.641 52.189 73.418 38.628 71.687 -7.991 86.647 40.145 56.476 34.053 65.684 -7.322 30 7.577
168 32 120 115.157 53.0 86.553 38.91 72.743 -13.267 88.582 40.77 66.579 34.311 66.651 -12.156 30 7.713
168 32 128 117.841 53.866 100.568 39.207 73.847 -18.292 90.647 41.436 77.36 34.584 67.663 -16.76 30 7.871
168 32 136 120.963 54.873 116.863 39.549 75.102 -23.527 93.048 42.21 89.895 34.897 68.813 -21.557 30 8.067
168 32 144 124.157 55.903 133.54 39.894 76.358 -28.356 95.505 43.003 102.723 35.214 69.963 -25.982 30 8.272
168 32 152 127.388 56.945 150.409 40.239 77.598 -32.806 97.99 43.804 115.699 35.53 71.1 -30.059 30 8.482
168 32 160 130.693 58.012 167.669 40.588 78.839 -36.99 100.533 44.624 128.976 35.85 72.237 -33.892 30 8.697
168 32 168 134.109 59.114 185.503 40.944 80.092 -40.987 103.161 45.472 142.694 36.176 73.385 -37.554 30 8.916
168 32 176 137.653 60.257 204.007 41.309 81.363 -44.839 105.887 46.351 156.929 36.51 74.55 -41.084 30 9.141
168 32 184 141.384 61.46 223.485 41.688 82.67 -48.619 108.757 47.277 171.911 36.857 75.747 -44.548 30 9.372
168 32 192 145.498 62.787 244.967 42.1 84.076 -52.509 111.922 48.298 188.436 37.235 77.035 -48.112 30 9.622
168 32 200 150.938 64.542 273.367 42.637 85.882 -57.27 116.106 49.648 210.282 37.726 78.691 -52.474 30 9.941
168 32 208 156.857 66.451 304.27 43.209 87.784 -62.039 120.659 51.116 234.054 38.251 80.433 -56.844 30 10.277
168 32 216 163.237 68.509 337.579 43.814 89.765 -66.778 125.567 52.699 259.676 38.805 82.248 -61.186 30 10.624
168 32 224 169.914 70.663 372.439 44.434 91.767 -71.367 130.703 54.356 286.492 39.374 84.082 -65.391 30 10.972
168 32 232 176.041 72.639 404.431 44.993 93.545 -75.294 135.416 55.876 311.1 39.885 85.712 -68.989 30 11.278
168 32 240 182.116 74.599 436.147 45.536 95.256 -78.956 140.089 57.384 335.498 40.383 87.279 -72.344 30 11.571
168 32 248 189.577 77.005 475.101 46.191 97.291 -83.18 145.828 59.235 365.463 40.983 89.144 -76.214 30 11.917
168 40 0 99.195 49.256 0.348 37.585 63.441 75.224 76.304 37.889 0.268 33.097 58.129 68.925 30 9.383
168 40 8 99.263 49.277 0.701 37.593 63.474 70.728 76.356 37.906 0.539 33.105 58.159 64.806 30 9.136
168 40 16 99.376 49.314 1.29 37.606 63.529 65.862 76.443 37.934 0.992 33.117 58.209 60.347 30 8.881
168 40 24 99.631 49.396 2.62 37.635 63.652 58.836 76.639 37.997 2.015 33.144 58.322 53.909 30 8.536
168 40 32 99.998 49.514 4.536 37.678 63.829 52.155 76.921 38.088 3.489 33.183 58.484 47.788 30 8.237
168 40 40 100.435 49.655 6.818 37.729 64.039 46.367 77.257 38.196 5.244 33.23 58.676 42.484 30 8.005
168 40 48 101.016 49.843 9.851 37.797 64.317 40.445 77.704 38.341 7.577 33.292 58.931 37.058 30 7.796
168 40 56 101.779 50.089 13.835 37.885 64.68 34.326 78.291 38.53 10.642 33.373 59.263 31.452 30 7.613
168 40 64 102.747 50.401 18.89 37.997 65.137 28.11 79.036 38.77 14.531 33.475 59.682 25.756 30 7.466
168 40 72 103.856 50.759 24.682 38.124 65.655 22.271 79.889 39.045 18.986 33.592 60.157 20.406 30 7.365
168 40 80 105.209 51.196 31.747 38.279 66.281 16.319 80.93 39.381 24.421 33.734 60.731 14.952 30 7.303
168 40 88 106.832 51.719 40.221 38.463 67.023 10.297 82.179 39.784 30.939 33.903 61.41 9.435 30 7.283
168 40 96 108.721 52.328 50.082 38.676 67.872 4.324 83.632 40.253 38.525 34.098 62.189 3.962 30 7.307
168 40 104 110.851 53.015 61.2 38.915 68.815 -1.481 85.27 40.781 47.077 34.316 63.052 -1.357 30 7.374
168 40 112 113.21 53.776 73.517 39.176 69.84 -7.091 87.084 41.366 56.552 34.556 63.991 -6.498 30 7.477
168 40 120 115.725 54.588 86.651 39.452 70.912 -12.373 89.02 41.99 66.655 34.809 64.974 -11.336 30 7.609
168 40 128 118.41 55.453 100.666 39.744 72.033 -17.403 91.084 42.656 77.436 35.076 66.001 -15.946 30 7.765
168 40 136 121.531 56.46 116.962 40.079 73.308 -22.646 93.485 43.431 89.971 35.383 67.169 -20.75 30 7.958
168 40 144 124.725 57.491 133.639 40.418 74.582 -27.483 95.942 44.223 102.799 35.694 68.337 -25.182 30 8.162
168 40 152 127.956 58.533 150.508 40.757 75.842 -31.942 98.428 45.025 115.775 36.004 69.491 -29.267 30 8.371
168 40 160 131.262 59.599 167.767 41.1 77.102 -36.134 100.971 45.845 129.052 36.318 70.645 -33.108 30 8.585
168 40 168 134.678 60.701 185.601 41.45 78.374 -40.14 103.598 46.693 142.77 36.639 71.811 -36.779 30 8.804
168 40 176 138.222 61.844 204.106 41.808 79.664 -44.002 106.324 47.572 157.005 36.967 72.993 -40.318 30 9.029
168 40 184 141.952 63.047 223.583 42.18 80.991 -47.792 109.194 48.498 171.987 37.308 74.209 -43.79 30 9.26
168 40 192 146.067 64.375 245.065 42.586 82.418 -51.692 112.359 49.519 188.512 37.68 75.517 -47.363 30 9.51
168 40 200 151.506 66.129 273.465 43.113 84.252 -56.467 116.543 50.869 210.358 38.163 77.197 -51.739 30 9.831
168 40 208 157.425 68.038 304.368 43.677 86.182 -61.25 121.096 52.337 234.129 38.68 78.965 -56.121 30 10.167
168 40 216 163.805 70.096 337.677 44.273 88.192 -66.005 126.004 53.92 259.752 39.225 80.807 -60.477 30 10.515
168 40 224 170.482 72.25 372.538 44.884 90.223 -70.608 131.14 55.577 286.568 39.785 82.668 -64.695 30 10.864
168 40 232 176.61 74.226 404.529 45.434 92.027 -74.548 135.853 57.097 311.176 40.289 84.321 -68.305 30 11.172
168 40 240 182.684 76.186 436.245 45.97 93.762 -78.222 140.526 58.604 335.573 40.78 85.911 -71.672 30 11.467
168 40 248 190.145 78.592 475.2 46.615 95.826 -82.461 146.266 60.456 365.538 41.372 87.802 -75.556 30 11.814
168 48 0 99.957 51.382 0.48 38.345 60.915 74.592 76.89 39.525 0.369 33.794 55.814 68.346 30 9.26
168 48 8 100.025 51.404 0.833 38.353 60.949 70.755 76.942 39.542 0.64 33.801 55.845 64.83 30 9.048
168 48 16 100.137 51.441 1.422 38.366 61.004 66.295 77.029 39.57 1.094 33.813 55.896 60.744 30 8.811
168 48 24 100.392 51.523 2.752 38.394 61.13 59.588 77.225 39.633 2.117 33.839 56.011 54.599 30 8.477
168 48 32 100.759 51.641 4.668 38.436 61.31 53.073 77.507 39.724 3.591 33.878 56.176 48.629 30 8.179
168 48 40 101.196 51.782 6.95 38.486 61.524 47.374 77.843 39.832 5.346 33.923 56.372 43.407 30 7.943
168 48 48 101.777 51.969 9.983 38.551 61.807 41.513 78.29 39.976 7.679 33.983 56.631 38.037 30 7.729
168 48 56 102.54 52.216 13.967 38.637 62.177 35.437 78.877 40.166 10.744 34.062 56.97 32.47 30 7.54
168 48 64 103.509 52.528 19.022 38.746 62.642 29.251 79.622 40.406 14.633 34.162 57.397 26.801 30 7.385
168 48 72 104.618 52.886 24.814 38.87 63.171 23.43 80.475 40.681 19.088 34.275 57.881 21.468 30 7.276
168 48 80 105.971 53.322 31.879 39.02 63.808 17.49 81.516 41.017 24.523 34.413 58.465 16.026 30 7.206
168 48 88 107.594 53.846 40.353 39.2 64.563 11.476 82.765 41.42 31.041 34.578 59.157 10.515 30 7.178
168 48 96 109.483 54.455 50.214 39.407 65.429 5.506 84.218 41.888 38.626 34.768 59.95 5.045 30 7.194
168 48 104 111.612 55.142 61.332 39.639 66.389 -0.301 85.856 42.417 47.179 34.98 60.83 -0.276 30 7.254
168 48 112 113.971 55.903 73.649 39.894 67.433 -5.915 87.67 43.002 56.653 35.214 61.787 -5.419 30 7.351
168 48 120 116.487 56.714 86.783 40.163 68.526 -11.202 89.605 43.626 66.756 35.46 62.787 -10.264 30 7.478
168 48 128 119.171 57.58 100.798 40.448 69.668 -16.239 91.67 44.292 77.537 35.721 63.834 -14.879 30 7.631
168 48 136 122.292 58.587 117.094 40.775 70.967 -21.492 94.071 45.067 90.072 36.02 65.024 -19.692 30 7.82
168 48 144 125.487 59.617 133.771 41.106 72.265 -26.339 96.528 45.859 102.901 36.324 66.214 -24.134 30 8.022
168 48 152 128.718 60.659 150.64 41.436 73.549 -30.808 99.014 46.661 115.877 36.627 67.39 -28.229 30 8.229
168 48 160 132.023 61.726 167.899 41.771 74.832 -35.012 101.556 47.481 129.153 36.933 68.566 -32.08 30 8.442
168 48 168 135.439 62.827 185.733 42.113 76.129 -39.03 104.184 48.329 142.872 37.246 69.754 -35.761 30 8.66
168 48 176 138.983 63.971 204.238 42.463 77.443 -42.904 106.91 49.208 157.106 37.567 70.958 -39.311 30 8.884
168 48 184 142.714 65.174 223.715 42.827 78.794 -46.706 109.78 50.134 172.089 37.901 72.196 -42.795 30 9.116
168 48 192 146.828 66.501 245.197 43.224 80.249 -50.619 112.945 51.155 188.613 38.265 73.529 -46.38 30 9.366
168 48 200 152.268 68.256 273.597 43.74 82.116 -55.412 117.129 52.504 210.46 38.738 75.24 -50.771 30 9.687
168 48 208 158.187 70.165 304.5 44.292 84.082 -60.213 121.682 53.973 234.231 39.243 77.041 -55.171 30 10.024
168 48 216 164.567 72.223 337.809 44.876 86.129 -64.986 126.59 55.556 259.853 39.778 78.917 -59.544 30 10.374
168 48 224 171.244 74.377 372.67 45.475 88.198 -69.609 131.726 57.213 286.669 40.327 80.812 -63.78 30 10.725
168 48 232 177.371 76.353 404.661 46.015 90.034 -73.566 136.439 58.733 311.278 40.822 82.495 -67.405 30 11.035
168 48 240 183.446 78.312 436.377 46.541 91.801 -77.256 141.112 60.24 335.675 41.304 84.113 -70.787 30 11.33
168 48 248 190.907 80.719 475.332 47.175 93.901 -81.514 146.851 62.092 365.64 41.885 86.038 -74.688 30 11.68
168 56 0 100.962 54.189 0.654 39.317 57.711 74.191 77.663 41.684 0.503 34.685 52.879 67.978 30 9.133
168 56 8 101.03 54.211 1.007 39.324 57.745 70.93 77.715 41.701 0.775 34.692 52.91 64.99 30 8.951
168 56 16 101.143 54.247 1.596 39.337 57.802 66.892 77.802 41.729 1.228 34.703 52.962 61.29 30 8.734
168 56 24 101.397 54.33 2.926 39.365 57.931 60.554 77.998 41.792 2.251 34.729 53.079 55.484 30 8.411
168 56 32 101.764 54.448 4.842 39.405 58.115 54.243 78.28 41.883 3.725 34.765 53.248 49.7 30 8.114
168 56 40 102.201 54.589 7.124 39.453 58.333 48.656 78.616 41.991 5.48 34.809 53.448 44.581 30 7.876
168 56 48 102.782 54.776 10.157 39.516 58.622 42.872 79.063 42.136 7.813 34.867 53.713 39.282 30 7.655
168 56 56 103.545 55.022 14.141 39.599 59.0 36.853 79.65 42.325 10.878 34.943 54.059 33.767 30 7.457
168 56 64 104.514 55.335 19.197 39.704 59.475 30.705 80.395 42.565 14.767 35.039 54.495 28.133 30 7.292
168 56 72 105.623 55.693 24.988 39.824 60.015 24.908 81.248 42.84 19.222 35.149 54.99 22.823 30 7.174
168 56 80 106.976 56.129 32.054 39.969 60.667 18.986 82.289 43.176 24.657 35.283 55.586 17.396 30 7.092
168 56 88 108.599 56.653 40.527 40.143 61.438 12.981 83.538 43.579 31.175 35.441 56.293 11.894 30 7.054
168 56 96 110.488 57.262 50.388 40.343 62.323 7.015 84.991 44.048 38.76 35.625 57.104 6.428 30 7.06
168 56 104 112.617 57.949 61.506 40.568 63.304 1.209 86.629 44.576 47.313 35.831 58.003 1.108 30 7.11
168 56 112 114.976 58.71 73.823 40.814 64.371 -4.409 88.443 45.161 56.787 36.057 58.98 -4.039 30 7.199
168 56 120 117.492 59.521 86.958 41.075 65.487 -9.702 90.379 45.785 66.89 36.295 60.003 -8.89 30 7.32
168 56 128 120.176 60.387 100.973 41.35 66.654 -14.748 92.443 46.451 77.671 36.548 61.073 -13.513 30 7.466
168 56 136 123.298 61.394 117.268 41.667 67.982 -20.012 94.844 47.226 90.206 36.838 62.289 -18.336 30 7.651
168 56 144 126.492 62.424 133.945 41.988 69.309 -24.872 97.301 48.018 103.035 37.132 63.505 -22.789 30 7.849
168 56 152 129.723 63.466 150.814 42.309 70.622 -29.354 99.787 48.82 116.011 37.426 64.708 -26.896 30 8.053
168 56 160 133.029 64.532 168.073 42.634 71.934 -33.571 102.33 49.64 129.287 37.724 65.91 -30.76 30 8.264
168 56 168 136.444 65.634 185.908 42.966 73.259 -37.603 104.957 50.488 143.006 38.028 67.124 -34.454 30 8.481
