r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
64 104 160 14.319 14.458 42.524 19.612 0.939 -23.772 13.017 13.144 38.658 18.498 0.91 -23.028 10 1.339
64 104 168 15.173 14.734 46.982 19.837 2.982 -26.263 13.793 13.394 42.711 18.716 2.889 -25.441 10 1.392
64 104 176 16.059 15.02 51.608 20.067 4.996 -28.666 14.599 13.654 46.917 18.939 4.84 -27.769 10 1.449
64 104 184 16.992 15.321 56.478 20.306 7.013 -31.025 15.447 13.928 51.343 19.171 6.794 -30.055 10 1.509
64 104 192 18.02 15.652 61.848 20.566 9.127 -33.455 16.382 14.229 56.226 19.423 8.841 -32.408 10 1.576
64 104 200 19.38 16.091 68.948 20.905 11.761 -36.431 17.618 14.628 62.68 19.751 11.393 -35.292 10 1.663
64 104 208 20.86 16.568 76.674 21.266 14.445 -39.413 18.963 15.062 69.704 20.101 13.993 -38.181 10 1.755
64 104 216 22.455 17.083 85.001 21.648 17.152 -42.38 20.413 15.53 77.274 20.471 16.616 -41.055 10 1.852
64 104 224 24.124 17.621 93.716 22.039 19.805 -45.253 21.931 16.019 85.197 20.85 19.186 -43.838 10 1.95
64 104 232 25.656 18.115 101.714 22.392 22.097 -47.713 23.323 16.468 92.467 21.191 21.406 -46.221 10 2.036
64 104 240 27.174 18.605 109.643 22.735 24.249 -50.008 24.704 16.914 99.676 21.523 23.491 -48.444 10 2.118
64 104 248 29.04 19.207 119.382 23.148 26.747 -52.656 26.4 17.461 108.529 21.924 25.911 -51.009 10 2.216
64 112 0 7.079 14.041 0.804 19.266 -29.891 38.117 6.435 12.764 0.73 18.163 -28.956 36.925 10 1.874
64 112 8 7.096 14.046 0.892 19.27 -29.814 37.324 6.451 12.769 0.811 18.167 -28.881 36.157 10 1.857
64 112 16 7.124 14.055 1.039 19.278 -29.685 36.109 6.476 12.777 0.945 18.175 -28.756 34.98 10 1.831
64 112 24 7.187 14.076 1.371 19.295 -29.395 33.742 6.534 12.796 1.247 18.191 -28.476 32.687 10 1.782
64 112 32 7.279 14.105 1.851 19.32 -28.982 30.938 6.617 12.823 1.682 18.215 -28.075 29.97 10 1.725
64 112 40 7.388 14.141 2.421 19.349 -28.495 28.181 6.717 12.855 2.201 18.244 -27.604 27.3 10 1.671
64 112 48 7.534 14.187 3.179 19.388 -27.856 25.134 6.849 12.898 2.89 18.281 -26.985 24.348 10 1.613
64 112 56 7.724 14.249 4.175 19.439 -27.033 21.809 7.022 12.954 3.796 18.331 -26.188 21.127 10 1.552
64 112 64 7.967 14.327 5.439 19.504 -26.012 18.3 7.242 13.025 4.945 18.394 -25.198 17.728 10 1.491
64 112 72 8.244 14.417 6.887 19.577 -24.872 14.914 7.494 13.106 6.261 18.465 -24.095 14.448 10 1.435
64 112 80 8.582 14.526 8.653 19.667 -23.524 11.398 7.802 13.205 7.867 18.552 -22.789 11.041 10 1.383
64 112 88 8.988 14.657 10.772 19.774 -21.964 7.788 8.171 13.324 9.792 18.655 -21.277 7.545 10 1.335
64 112 96 9.46 14.809 13.237 19.897 -20.22 4.169 8.6 13.463 12.034 18.775 -19.588 4.039 10 1.295
64 112 104 9.992 14.981 16.017 20.036 -18.339 0.621 9.084 13.619 14.561 18.909 -17.765 0.601 10 1.265
64 112 112 10.582 15.171 19.096 20.187 -16.35 -2.83 9.62 13.792 17.36 19.056 -15.838 -2.742 10 1.245
64 112 120 11.211 15.374 22.379 20.348 -14.329 -6.096 10.192 13.976 20.345 19.211 -13.881 -5.905 10 1.237
64 112 128 11.882 15.59 25.883 20.518 -12.275 -9.219 10.802 14.173 23.53 19.376 -11.892 -8.931 10 1.239
64 112 136 12.663 15.842 29.957 20.713 -10.008 -12.486 11.511 14.402 27.234 19.565 -9.695 -12.096 10 1.252
64 112 144 13.461 16.099 34.126 20.911 -7.808 -15.509 12.237 14.636 31.024 19.757 -7.564 -15.024 10 1.276
64 112 152 14.269 16.36 38.343 21.109 -5.695 -18.302 12.972 14.873 34.858 19.949 -5.517 -17.73 10 1.306
64 112 160 15.095 16.627 42.658 21.31 -3.636 -20.934 13.723 15.115 38.78 20.143 -3.523 -20.28 10 1.343
64 112 168 15.949 16.902 47.117 21.515 -1.61 -23.454 14.499 15.365 42.834 20.342 -1.559 -22.72 10 1.384
64 112 176 16.835 17.188 51.743 21.725 0.395 -25.886 15.305 15.625 47.039 20.545 0.383 -25.076 10 1.431
64 112 184 17.768 17.489 56.612 21.944 2.408 -28.276 16.153 15.899 51.466 20.757 2.333 -27.392 10 1.482
64 112 192 18.797 17.82 61.983 22.182 4.523 -30.739 17.088 16.2 56.348 20.988 4.382 -29.777 10 1.539
64 112 200 20.156 18.259 69.083 22.493 7.167 -33.758 18.324 16.599 62.803 21.289 6.943 -32.702 10 1.617
64 112 208 21.636 18.736 76.809 22.825 9.87 -36.786 19.669 17.033 69.826 21.611 9.561 -35.635 10 1.701
64 112 216 23.231 19.251 85.136 23.178 12.604 -39.799 21.119 17.501 77.396 21.952 12.209 -38.555 10 1.79
64 112 224 24.9 19.789 93.851 23.54 15.29 -42.72 22.637 17.99 85.319 22.303 14.812 -41.384 10 1.882
64 112 232 26.432 20.283 101.849 23.866 17.616 -45.222 24.029 18.439 92.59 22.619 17.065 -43.807 10 1.964
64 112 240 27.951 20.773 109.778 24.184 19.805 -47.556 25.41 18.885 99.798 22.928 19.185 -46.069 10 2.043
64 112 248 29.816 21.375 119.517 24.569 22.35 -50.251 27.106 19.432 108.651 23.3 21.651 -48.68 10 2.137
64 120 0 7.902 16.338 0.946 21.093 -33.208 39.998 7.183 14.853 0.86 19.933 -32.17 38.747 10 1.997
64 120 8 7.918 16.344 1.034 21.097 -33.136 39.283 7.199 14.858 0.94 19.937 -32.1 38.054 10 1.982
64 120 16 7.947 16.353 1.182 21.104 -33.015 38.175 7.224 14.866 1.074 19.944 -31.983 36.981 10 1.959
64 120 24 8.01 16.373 1.514 21.119 -32.744 35.979 7.282 14.885 1.376 19.959 -31.72 34.854 10 1.914
64 120 32 8.102 16.403 1.993 21.142 -32.356 33.328 7.365 14.912 1.812 19.98 -31.344 32.286 10 1.86
64 120 40 8.211 16.438 2.564 21.168 -31.899 30.687 7.465 14.944 2.331 20.006 -30.902 29.727 10 1.807
64 120 48 8.357 16.485 3.322 21.204 -31.299 27.735 7.597 14.986 3.02 20.04 -30.321 26.868 10 1.75
64 120 56 8.547 16.547 4.318 21.25 -30.524 24.489 7.77 15.042 3.925 20.085 -29.569 23.723 10 1.689
64 120 64 8.789 16.625 5.582 21.308 -29.56 21.039 7.99 15.113 5.074 20.142 -28.635 20.381 10 1.627
64 120 72 9.067 16.714 7.03 21.375 -28.481 17.695 8.242 15.195 6.391 20.206 -27.591 17.142 10 1.57
64 120 80 9.405 16.823 8.796 21.456 -27.202 14.209 8.55 15.294 7.996 20.285 -26.351 13.765 10 1.514
64 120 88 9.811 16.954 10.914 21.553 -25.716 10.62 8.919 15.413 9.922 20.379 -24.912 10.287 10 1.461
64 120 96 10.283 17.107 13.38 21.665 -24.049 7.011 9.348 15.551 12.163 20.488 -23.297 6.792 10 1.415
64 120 104 10.815 17.278 16.159 21.791 -22.244 3.465 9.832 15.707 14.69 20.609 -21.548 3.357 10 1.376
64 120 112 11.405 17.468 19.238 21.929 -20.328 0.011 10.368 15.88 17.489 20.743 -19.692 0.01 10 1.346
64 120 120 12.034 17.671 22.522 22.075 -18.374 -3.263 10.94 16.065 20.475 20.885 -17.8 -3.161 10 1.326
64 120 128 12.705 17.888 26.026 22.23 -16.381 -6.399 11.55 16.262 23.66 21.035 -15.869 -6.199 10 1.316
64 120 136 13.485 18.139 30.1 22.409 -14.172 -9.683 12.259 16.49 27.363 21.208 -13.729 -9.381 10 1.316
64 120 144 14.284 18.397 34.269 22.59 -12.021 -12.726 12.985 16.725 31.154 21.383 -11.646 -12.328 10 1.325
64 120 152 15.092 18.658 38.486 22.771 -9.947 -15.539 13.72 16.961 34.987 21.559 -9.636 -15.053 10 1.343
64 120 160 15.918 18.924 42.801 22.955 -7.921 -18.193 14.471 17.204 38.91 21.737 -7.674 -17.624 10 1.367
64 120 168 16.772 19.2 47.26 23.143 -5.921 -20.735 15.247 17.454 42.963 21.919 -5.736 -20.087 10 1.397
64 120 176 17.658 19.485 51.886 23.336 -3.936 -23.191 16.053 17.714 47.169 22.106 -3.813 -22.466 10 1.433
64 120 184 18.591 19.786 56.755 23.538 -1.938 -25.607 16.901 17.988 51.595 22.301 -1.878 -24.806 10 1.474
64 120 192 19.619 20.118 62.125 23.757 0.166 -28.097 17.836 18.289 56.478 22.514 0.161 -27.218 10 1.522
64 120 200 20.979 20.557 69.226 24.044 2.804 -31.152 19.072 18.688 62.932 22.792 2.717 -30.178 10 1.589
64 120 208 22.459 21.034 76.951 24.352 5.509 -34.218 20.417 19.122 69.956 23.09 5.337 -33.148 10 1.663
64 120 216 24.054 21.548 85.278 24.678 8.254 -37.272 21.867 19.59 77.526 23.406 7.996 -36.106 10 1.744
64 120 224 25.723 22.087 93.994 25.014 10.958 -40.234 23.385 20.079 85.449 23.732 10.615 -38.975 10 1.829
64 120 232 27.255 22.581 101.991 25.318 13.304 -42.772 24.777 20.528 92.719 24.026 12.888 -41.434 10 1.906
64 120 240 28.774 23.071 109.92 25.614 15.516 -45.141 26.158 20.974 99.928 24.313 15.031 -43.73 10 1.98
64 120 248 30.639 23.673 119.659 25.973 18.094 -47.878 27.854 21.52 108.781 24.66 17.528 -46.38 10 2.07
64 128 0 8.781 18.793 1.099 22.865 -36.312 41.83 7.982 17.085 0.999 21.649 -35.176 40.522 10 2.116
64 128 8 8.798 18.799 1.187 22.869 -36.244 41.18 7.998 17.09 1.079 21.653 -35.11 39.892 10 2.102
64 128 16 8.826 18.808 1.334 22.875 -36.131 40.164 8.023 17.098 1.213 21.659 -35.001 38.908 10 2.081
64 128 24 8.889 18.828 1.667 22.889 -35.876 38.119 8.081 17.117 1.515 21.673 -34.754 36.927 10 2.039
64 128 32 8.981 18.858 2.146 22.909 -35.512 35.612 8.165 17.144 1.951 21.693 -34.402 34.499 10 1.988
64 128 40 9.09 18.893 2.716 22.934 -35.083 33.081 8.264 17.176 2.469 21.716 -33.986 32.047 10 1.938
64 128 48 9.236 18.94 3.474 22.966 -34.518 30.225 8.396 17.218 3.158 21.747 -33.439 29.28 10 1.882
64 128 56 9.426 19.002 4.47 23.008 -33.787 27.058 8.569 17.274 4.064 21.788 -32.731 26.212 10 1.822
64 128 64 9.669 19.08 5.734 23.061 -32.877 23.671 8.79 17.345 5.213 21.84 -31.849 22.931 10 1.76
64 128 72 9.946 19.169 7.182 23.122 -31.857 20.372 9.042 17.427 6.529 21.899 -30.86 19.735 10 1.701
64 128 80 10.284 19.278 8.948 23.196 -30.642 16.92 9.349 17.526 8.135 21.971 -29.684 16.391 10 1.643
64 128 88 10.69 19.409 11.067 23.285 -29.228 13.354 9.718 17.645 10.061 22.056 -28.314 12.937 10 1.587
64 128 96 11.162 19.561 13.532 23.387 -27.637 9.76 10.147 17.783 12.302 22.156 -26.773 9.455 10 1.535
64 128 104 11.694 19.733 16.312 23.502 -25.908 6.222 10.631 17.939 14.829 22.267 -25.097 6.028 10 1.49
64 128 112 12.284 19.923 19.391 23.629 -24.066 2.769 11.167 18.112 17.628 22.389 -23.313 2.682 10 1.452
64 128 120 12.913 20.126 22.674 23.763 -22.181 -0.509 11.739 18.297 20.613 22.519 -21.487 -0.493 10 1.424
64 128 128 13.584 20.343 26.178 23.905 -20.252 -3.653 12.349 18.493 23.798 22.657 -19.619 -3.539 10 1.404
64 128 136 14.364 20.594 30.252 24.069 -18.107 -6.949 13.059 18.722 27.502 22.816 -17.541 -6.732 10 1.392
64 128 144 15.163 20.852 34.421 24.235 -16.01 -10.006 13.785 18.956 31.292 22.977 -15.51 -9.693 10 1.39
64 128 152 15.971 21.113 38.638 24.402 -13.983 -12.836 14.519 19.193 35.126 23.139 -13.546 -12.435 10 1.396
64 128 160 16.797 21.379 42.953 24.571 -11.996 -15.507 15.27 19.436 39.049 23.303 -11.621 -15.022 10 1.409
64 128 168 17.651 21.655 47.412 24.745 -10.029 -18.068 16.047 19.686 43.102 23.471 -9.716 -17.503 10 1.429
64 128 176 18.537 21.94 52.038 24.923 -8.073 -20.544 16.852 19.946 47.307 23.644 -7.821 -19.902 10 1.454
64 128 184 19.47 22.241 56.907 25.109 -6.099 -22.98 17.7 20.219 51.734 23.824 -5.908 -22.262 10 1.485
64 128 192 20.498 22.573 62.278 25.313 -4.014 -25.494 18.635 20.521 56.616 24.021 -3.889 -24.697 10 1.523
64 128 200 21.858 23.012 69.378 25.579 -1.393 -28.58 19.871 20.92 63.071 24.279 -1.35 -27.686 10 1.578
64 128 208 23.338 23.489 77.104 25.864 1.302 -31.679 21.216 21.354 70.094 24.555 1.261 -30.688 10 1.642
64 128 216 24.933 24.003 85.431 26.168 4.043 -34.768 22.666 21.821 77.664 24.849 3.917 -33.681 10 1.714
64 128 224 26.602 24.542 94.146 26.481 6.751 -37.765 24.184 22.311 85.587 25.152 6.54 -36.584 10 1.79
64 128 232 28.134 25.036 102.144 26.764 9.107 -40.335 25.576 22.76 92.858 25.427 8.822 -39.074 10 1.86
64 128 240 29.653 25.526 110.073 27.041 11.332 -42.736 26.957 23.205 100.066 25.695 10.978 -41.399 10 1.929
64 128 248 31.518 26.128 119.812 27.376 13.93 -45.509 28.653 23.752 108.92 26.02 13.494 -44.086 10 2.014
64 136 0 9.787 21.604 1.273 24.713 -39.445 43.748 8.897 19.64 1.157 23.44 -38.212 42.38 10 2.239
64 136 8 9.804 21.61 1.361 24.717 -39.382 43.158 8.913 19.645 1.237 23.443 -38.15 41.808 10 2.227
64 136 16 9.832 21.619 1.509 24.722 -39.276 42.225 8.938 19.653 1.371 23.449 -38.048 40.905 10 2.208
64 136 24 9.896 21.639 1.841 24.735 -39.038 40.326 8.996 19.672 1.674 23.461 -37.817 39.065 10 2.169
64 136 32 9.988 21.669 2.32 24.754 -38.697 37.961 9.08 19.699 2.109 23.479 -37.487 36.774 10 2.121
64 136 40 10.097 21.704 2.89 24.776 -38.295 35.543 9.179 19.731 2.628 23.501 -37.097 34.432 10 2.072
64 136 48 10.242 21.751 3.649 24.805 -37.765 32.787 9.311 19.774 3.317 23.529 -36.584 31.762 10 2.018
64 136 56 10.433 21.812 4.645 24.844 -37.079 29.706 9.485 19.83 4.222 23.566 -35.919 28.777 10 1.959
64 136 64 10.675 21.891 5.909 24.892 -36.222 26.389 9.705 19.901 5.372 23.613 -35.089 25.564 10 1.897
64 136 72 10.952 21.98 7.357 24.948 -35.259 23.142 9.957 19.982 6.688 23.667 -34.157 22.418 10 1.838
64 136 80 11.291 22.089 9.123 25.015 -34.111 19.729 10.264 20.081 8.294 23.733 -33.045 19.112 10 1.779
64 136 88 11.696 22.22 11.241 25.096 -32.771 16.193 10.633 20.2 10.219 23.811 -31.746 15.687 10 1.72
64 136 96 12.169 22.372 13.707 25.19 -31.257 12.62 11.062 20.338 12.461 23.902 -30.28 12.225 10 1.664
64 136 104 12.701 22.544 16.486 25.295 -29.608 9.094 11.546 20.495 14.987 24.004 -28.682 8.809 10 1.614
64 136 112 13.291 22.734 19.565 25.411 -27.845 5.646 12.083 20.668 17.787 24.116 -26.974 5.469 10 1.57
64 136 120 13.92 22.937 22.849 25.534 -26.034 2.367 12.654 20.852 20.772 24.235 -25.22 2.293 10 1.535
64 136 128 14.591 23.154 26.353 25.664 -24.176 -0.78 13.264 21.049 23.957 24.361 -23.42 -0.756 10 1.507
64 136 136 15.371 23.405 30.427 25.814 -22.102 -4.085 13.974 21.278 27.661 24.507 -21.41 -3.957 10 1.484
64 136 144 16.17 23.663 34.596 25.967 -20.068 -7.153 14.7 21.512 31.451 24.655 -19.441 -6.93 10 1.472
64 136 152 16.977 23.923 38.813 26.121 -18.095 -9.996 15.434 21.749 35.284 24.804 -17.529 -9.684 10 1.467
64 136 160 17.804 24.19 43.128 26.277 -16.156 -12.682 16.185 21.991 39.207 24.955 -15.651 -12.286 10 1.47
64 136 168 18.658 24.465 47.586 26.436 -14.232 -15.259 16.962 22.241 43.26 25.109 -13.787 -14.782 10 1.479
64 136 176 19.544 24.751 52.213 26.601 -12.312 -17.753 17.767 22.501 47.466 25.269 -11.927 -17.198 10 1.494
64 136 184 20.476 25.052 57.082 26.773 -10.37 -20.208 18.615 22.775 51.893 25.435 -10.046 -19.576 10 1.514
64 136 192 21.505 25.384 62.452 26.961 -8.315 -22.742 19.55 23.076 56.775 25.618 -8.055 -22.031 10 1.542
64 136 200 22.865 25.823 69.552 27.207 -5.723 -25.856 20.786 23.475 63.229 25.856 -5.544 -25.048 10 1.585
64 136 208 24.345 26.3 77.278 27.472 -3.051 -28.986 22.132 23.909 70.253 26.112 -2.955 -28.08 10 1.637
64 136 216 25.94 26.814 85.605 27.753 -0.324 -32.107 23.582 24.377 77.823 26.385 -0.314 -31.103 10 1.697
64 136 224 27.609 27.353 94.321 28.044 2.377 -35.138 25.099 24.866 85.746 26.667 2.303 -34.039 10 1.763
64 136 232 29.141 27.847 102.318 28.308 4.732 -37.738 26.492 25.315 93.017 26.922 4.584 -36.558 10 1.826
64 136 240 30.659 28.337 110.247 28.566 6.961 -40.168 27.872 25.761 100.225 27.172 6.743 -38.912 10 1.889
64 136 248 32.525 28.938 119.986 28.879 9.568 -42.976 29.568 26.308 109.078 27.476 9.269 -41.632 10 1.966
64 144 0 10.821 24.49 1.452 26.45 -42.305 45.558 9.837 22.263 1.32 25.123 -40.982 44.133 10 2.354
64 144 8 10.837 24.495 1.54 26.454 -42.246 45.015 9.852 22.268 1.4 25.126 -40.925 43.607 10 2.343
64 144 16 10.866 24.504 1.688 26.459 -42.146 44.153 9.878 22.277 1.534 25.131 -40.828 42.772 10 2.325
64 144 24 10.929 24.525 2.02 26.471 -41.923 42.378 9.936 22.295 1.837 25.143 -40.612 41.053 10 2.289
64 144 32 11.021 24.554 2.499 26.488 -41.602 40.14 10.019 22.322 2.272 25.159 -40.302 38.885 10 2.243
64 144 40 11.13 24.59 3.07 26.508 -41.224 37.826 10.118 22.354 2.791 25.179 -39.935 36.644 10 2.197
64 144 48 11.276 24.636 3.828 26.535 -40.725 35.165 10.25 22.397 3.48 25.205 -39.452 34.066 10 2.145
64 144 56 11.466 24.698 4.824 26.57 -40.078 32.167 10.424 22.453 4.385 25.239 -38.825 31.161 10 2.087
64 144 64 11.708 24.776 6.088 26.615 -39.269 28.919 10.644 22.524 5.534 25.283 -38.041 28.014 10 2.025
64 144 72 11.986 24.865 7.536 26.667 -38.358 25.723 10.896 22.605 6.851 25.332 -37.159 24.918 10 1.966
64 144 80 12.324 24.975 9.302 26.729 -37.27 22.352 11.204 22.704 8.456 25.393 -36.105 21.653 10 1.906
64 144 88 12.73 25.105 11.42 26.803 -35.997 18.848 11.573 22.823 10.382 25.465 -34.871 18.258 10 1.846
64 144 96 13.202 25.258 13.886 26.89 -34.555 15.297 12.002 22.962 12.623 25.549 -33.475 14.819 10 1.788
64 144 104 13.734 25.429 16.665 26.987 -32.979 11.786 12.486 23.118 15.15 25.642 -31.948 11.418 10 1.734
64 144 112 14.324 25.62 19.744 27.094 -31.29 8.347 13.022 23.291 17.949 25.746 -30.312 8.086 10 1.686
64 144 120 14.953 25.823 23.028 27.207 -29.551 5.072 13.594 23.475 20.935 25.856 -28.627 4.913 10 1.645
64 144 128 15.624 26.039 26.532 27.327 -27.76 1.923 14.204 23.672 24.12 25.973 -26.892 1.863 10 1.61
64 144 136 16.404 26.291 30.606 27.467 -25.756 -1.386 14.913 23.901 27.823 26.107 -24.951 -1.342 10 1.581
64 144 144 17.203 26.548 34.775 27.608 -23.785 -4.461 15.639 24.135 31.614 26.244 -23.042 -4.322 10 1.56
64 144 152 18.011 26.809 38.992 27.75 -21.868 -7.314 16.373 24.372 35.447 26.382 -21.184 -7.085 10 1.546
64 144 160 18.837 27.075 43.307 27.895 -19.979 -10.011 17.125 24.614 39.37 26.522 -19.354 -9.698 10 1.54
64 144 168 19.691 27.351 47.766 28.043 -18.099 -12.6 17.901 24.864 43.423 26.666 -17.533 -12.206 10 1.54
64 144 176 20.577 27.637 52.392 28.196 -16.22 -15.107 18.706 25.124 47.629 26.814 -15.712 -14.635 10 1.546
64 144 184 21.51 27.938 57.261 28.356 -14.314 -17.577 19.554 25.398 52.055 26.969 -13.866 -17.027 10 1.558
64 144 192 22.538 28.269 62.631 28.531 -12.292 -20.128 20.489 25.699 56.938 27.138 -11.908 -19.499 10 1.576
64 144 200 23.898 28.708 69.732 28.76 -9.737 -23.265 21.726 26.098 63.392 27.36 -9.433 -22.537 10 1.607
64 144 208 25.378 29.185 77.457 29.007 -7.095 -26.42 23.071 26.532 70.416 27.599 -6.873 -25.594 10 1.647
64 144 216 26.973 29.7 85.785 29.27 -4.392 -29.568 24.521 27.0 77.986 27.854 -4.255 -28.643 10 1.696
64 144 224 28.642 30.238 94.5 29.541 -1.708 -32.626 26.038 27.489 85.909 28.117 -1.655 -31.606 10 1.753
64 144 232 30.174 30.732 102.497 29.788 0.637 -35.252 27.431 27.938 93.18 28.356 0.617 -34.15 10 1.807
64 144 240 31.693 31.222 110.427 30.03 2.862 -37.707 28.812 28.384 100.388 28.591 2.772 -36.528 10 1.863
64 144 248 33.558 31.824 120.165 30.324 5.469 -40.545 30.507 28.931 109.241 28.875 5.298 -39.277 10 1.933
64 152 0 11.866 27.409 1.633 28.074 -44.913 47.253 10.787 24.917 1.485 26.696 -43.508 45.775 10 2.461
64 152 8 11.883 27.414 1.722 28.077 -44.857 46.75 10.803 24.922 1.565 26.699 -43.454 45.288 10 2.45
64 152 16 11.911 27.423 1.869 28.082 -44.763 45.947 10.828 24.93 1.699 26.704 -43.363 44.51 10 2.434
64 152 24 11.975 27.444 2.201 28.093 -44.552 44.279 10.886 24.949 2.001 26.714 -43.159 42.895 10 2.4
64 152 32 12.067 27.474 2.68 28.109 -44.25 42.153 10.97 24.976 2.437 26.73 -42.866 40.835 10 2.357
64 152 40 12.176 27.509 3.251 28.128 -43.892 39.934 11.069 25.008 2.955 26.748 -42.519 38.686 10 2.312
64 152 48 12.321 27.556 4.009 28.153 -43.42 37.361 11.201 25.051 3.645 26.772 -42.063 36.193 10 2.262
64 152 56 12.512 27.617 5.005 28.186 -42.808 34.442 11.374 25.107 4.55 26.804 -41.469 33.365 10 2.205
64 152 64 12.754 27.695 6.269 28.227 -42.041 31.26 11.594 25.178 5.699 26.844 -40.726 30.283 10 2.144
64 152 72 13.031 27.785 7.717 28.275 -41.177 28.115 11.847 25.259 7.015 26.89 -39.889 27.236 10 2.085
64 152 80 13.369 27.894 9.483 28.333 -40.142 24.786 12.154 25.358 8.621 26.946 -38.887 24.011 10 2.024
64 152 88 13.775 28.025 11.602 28.402 -38.929 21.315 12.523 25.477 10.547 27.013 -37.711 20.648 10 1.963
64 152 96 14.247 28.177 14.067 28.482 -37.552 17.789 12.952 25.616 12.788 27.091 -36.378 17.232 10 1.903
64 152 104 14.78 28.349 16.846 28.572 -36.044 14.295 13.436 25.772 15.315 27.179 -34.917 13.848 10 1.847
64 152 112 15.37 28.539 19.926 28.672 -34.424 10.867 13.972 25.945 18.114 27.275 -33.347 10.527 10 1.796
64 152 120 15.998 28.742 23.209 28.778 -32.751 7.598 14.544 26.129 21.099 27.377 -31.727 7.36 10 1.751
64 152 128 16.67 28.958 26.713 28.89 -31.024 4.452 15.154 26.326 24.285 27.486 -30.054 4.312 10 1.712
64 152 136 17.45 29.21 30.787 29.019 -29.087 1.141 15.863 26.555 27.988 27.612 -28.177 1.105 10 1.676
64 152 144 18.248 29.468 34.956 29.151 -27.176 -1.939 16.589 26.789 31.778 27.739 -26.326 -1.878 10 1.649
64 152 152 19.056 29.728 39.173 29.284 -25.313 -4.798 17.324 27.026 35.612 27.868 -24.522 -4.648 10 1.629
64 152 160 19.883 29.995 43.488 29.419 -23.474 -7.502 18.075 27.268 39.535 27.999 -22.74 -7.268 10 1.616
64 152 168 20.736 30.27 47.947 29.558 -21.639 -10.101 18.851 27.518 43.588 28.133 -20.962 -9.785 10 1.608
64 152 176 21.623 30.556 52.573 29.7 -19.801 -12.619 19.657 27.778 47.794 28.271 -19.182 -12.224 10 1.607
64 152 184 22.555 30.857 57.442 29.85 -17.934 -15.1 20.505 28.052 52.22 28.416 -17.373 -14.628 10 1.61
64 152 192 23.584 31.189 62.813 30.014 -15.948 -17.665 21.44 28.353 57.102 28.575 -15.45 -17.113 10 1.62
64 152 200 24.944 31.627 69.913 30.228 -13.434 -20.82 22.676 28.752 63.557 28.783 -13.014 -20.169 10 1.64
64 152 208 26.423 32.105 77.639 30.46 -10.827 -23.995 24.021 29.186 70.58 29.007 -10.488 -23.245 10 1.67
64 152 216 28.018 32.619 85.966 30.707 -8.154 -27.166 25.471 29.654 78.151 29.246 -7.899 -26.316 10 1.709
64 152 224 29.688 33.157 94.681 30.962 -5.493 -30.248 26.989 30.143 86.074 29.494 -5.321 -29.302 10 1.755
64 152 232 31.219 33.652 102.679 31.194 -3.163 -32.895 28.381 30.592 93.344 29.719 -3.064 -31.866 10 1.802
64 152 240 32.738 34.141 110.608 31.422 -0.949 -35.371 29.762 31.038 100.553 29.939 -0.92 -34.265 10 1.85
64 152 248 34.603 34.743 120.346 31.699 1.65 -38.235 31.458 31.585 109.406 30.208 1.598 -37.039 10 1.912
64 160 0 12.924 30.364 1.817 29.604 -47.318 48.853 11.749 27.603 1.652 28.178 -45.839 47.325 10 2.561
64 160 8 12.941 30.369 1.905 29.607 -47.265 48.383 11.765 27.608 1.732 28.181 -45.787 46.87 10 2.551
64 160 16 12.969 30.378 2.052 29.612 -47.176 47.631 11.79 27.617 1.866 28.185 -45.701 46.142 10 2.536
64 160 24 13.033 30.399 2.385 29.622 -46.976 46.057 11.848 27.635 2.168 28.195 -45.507 44.617 10 2.503
64 160 32 13.125 30.428 2.864 29.637 -46.69 44.031 11.931 27.662 2.604 28.21 -45.23 42.654 10 2.463
64 160 40 13.234 30.464 3.434 29.654 -46.35 41.899 12.031 27.694 3.122 28.227 -44.901 40.589 10 2.42
64 160 48 13.379 30.51 4.192 29.678 -45.903 39.408 12.163 27.737 3.811 28.249 -44.468 38.176 10 2.371
64 160 56 13.57 30.572 5.189 29.708 -45.321 36.563 12.336 27.793 4.717 28.279 -43.904 35.42 10 2.315
64 160 64 13.812 30.65 6.452 29.747 -44.592 33.446 12.556 27.864 5.866 28.317 -43.197 32.4 10 2.255
64 160 72 14.089 30.739 7.9 29.792 -43.769 30.351 12.808 27.945 7.182 28.36 -42.4 29.402 10 2.196
64 160 80 14.428 30.849 9.667 29.846 -42.783 27.064 13.116 28.044 8.788 28.412 -41.445 26.217 10 2.136
64 160 88 14.833 30.979 11.785 29.911 -41.624 23.626 13.485 28.163 10.714 28.475 -40.322 22.887 10 2.074
64 160 96 15.306 31.132 14.25 29.986 -40.306 20.126 13.914 28.302 12.955 28.548 -39.046 19.497 10 2.013
64 160 104 15.838 31.304 17.03 30.07 -38.86 16.651 14.398 28.458 15.482 28.629 -37.645 16.13 10 1.955
64 160 112 16.428 31.494 20.109 30.163 -37.303 13.236 14.934 28.631 18.281 28.72 -36.137 12.822 10 1.902
64 160 120 17.057 31.697 23.393 30.262 -35.692 9.975 15.506 28.815 21.266 28.816 -34.576 9.663 10 1.854
64 160 128 17.728 31.913 26.896 30.367 -34.026 6.832 16.116 29.012 24.451 28.917 -32.962 6.619 10 1.811
64 160 136 18.508 32.165 30.97 30.489 -32.151 3.523 16.825 29.241 28.155 29.035 -31.146 3.413 10 1.771
