r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
56 112 104 9.325 14.674 16.016 19.788 -20.392 0.195 7.771 12.229 13.347 17.678 -19.19 0.184 20 2.429
56 112 112 9.915 14.864 19.095 19.942 -18.292 -3.253 8.262 12.387 15.913 17.823 -17.213 -3.061 20 2.386
56 112 120 10.544 15.067 22.379 20.105 -16.163 -6.515 8.787 12.556 18.649 17.976 -15.21 -6.13 20 2.364
56 112 128 11.215 15.284 25.883 20.277 -14.007 -9.634 9.346 12.736 21.569 18.138 -13.181 -9.066 20 2.362
56 112 136 11.995 15.535 29.957 20.475 -11.633 -12.897 9.996 12.946 24.964 18.324 -10.947 -12.136 20 2.382
56 112 144 12.794 15.793 34.126 20.676 -9.335 -15.915 10.661 13.161 28.438 18.513 -8.785 -14.977 20 2.421
56 112 152 13.602 16.054 38.343 20.876 -7.133 -18.704 11.335 13.378 31.952 18.702 -6.713 -17.601 20 2.474
56 112 160 14.428 16.32 42.658 21.079 -4.994 -21.332 12.023 13.6 35.548 18.893 -4.699 -20.074 20 2.539
56 112 168 15.282 16.596 47.116 21.287 -2.891 -23.846 12.735 13.83 39.264 19.088 -2.721 -22.44 20 2.615
56 112 176 16.168 16.881 51.742 21.499 -0.816 -26.274 13.473 14.068 43.119 19.288 -0.768 -24.725 20 2.7
56 112 184 17.101 17.182 56.612 21.721 1.265 -28.66 14.251 14.319 47.177 19.497 1.19 -26.97 20 2.794
56 112 192 18.129 17.514 61.982 21.962 3.446 -31.118 15.108 14.595 51.652 19.724 3.243 -29.283 20 2.901
56 112 200 19.489 17.953 69.082 22.276 6.169 -34.131 16.241 14.961 57.569 20.02 5.805 -32.118 20 3.046
56 112 208 20.969 18.43 76.808 22.613 8.946 -37.152 17.474 15.358 64.007 20.336 8.418 -34.962 20 3.203
56 112 216 22.564 18.944 85.135 22.969 11.75 -40.159 18.803 15.787 70.946 20.671 11.057 -37.791 20 3.371
56 112 224 24.233 19.483 93.85 23.334 14.5 -43.073 20.194 16.236 78.209 21.015 13.645 -40.533 20 3.544
56 112 232 25.765 19.977 101.848 23.664 16.878 -45.569 21.471 16.648 84.874 21.325 15.883 -42.882 20 3.699
56 112 240 27.284 20.467 109.777 23.986 19.112 -47.898 22.736 17.056 91.481 21.628 17.985 -45.074 20 3.848
56 112 248 29.149 21.069 119.516 24.374 21.707 -50.587 24.291 17.557 99.597 21.993 20.427 -47.604 20 4.025
56 120 0 7.234 16.032 0.946 20.86 -35.874 39.6 6.028 13.36 0.788 18.686 -33.759 37.265 20 3.828
56 120 8 7.251 16.037 1.034 20.864 -35.796 38.885 6.043 13.365 0.862 18.69 -33.686 36.592 20 3.8
56 120 16 7.279 16.047 1.181 20.871 -35.667 37.777 6.066 13.372 0.984 18.697 -33.564 35.549 20 3.756
56 120 24 7.343 16.067 1.514 20.886 -35.376 35.58 6.119 13.389 1.261 18.712 -33.29 33.482 20 3.672
56 120 32 7.435 16.097 1.993 20.909 -34.961 32.93 6.196 13.414 1.661 18.733 -32.9 30.988 20 3.572
56 120 40 7.544 16.132 2.563 20.936 -34.472 30.288 6.287 13.443 2.136 18.758 -32.44 28.503 20 3.473
56 120 48 7.689 16.179 3.321 20.972 -33.831 27.337 6.408 13.482 2.768 18.792 -31.836 25.725 20 3.366
56 120 56 7.88 16.24 4.317 21.019 -33.003 24.092 6.567 13.534 3.598 18.836 -31.057 22.671 20 3.251
56 120 64 8.122 16.318 5.581 21.078 -31.975 20.643 6.768 13.599 4.651 18.892 -30.09 19.426 20 3.133
56 120 72 8.399 16.408 7.029 21.145 -30.828 17.3 6.999 13.673 5.858 18.955 -29.01 16.28 20 3.024
56 120 80 8.738 16.517 8.795 21.228 -29.469 13.816 7.281 13.764 7.33 19.033 -27.732 13.001 20 2.916
56 120 88 9.143 16.648 10.914 21.326 -27.895 10.228 7.62 13.873 9.095 19.125 -26.25 9.625 20 2.813
56 120 96 9.616 16.8 13.379 21.439 -26.133 6.621 8.013 14.0 11.149 19.232 -24.592 6.231 20 2.72
56 120 104 10.148 16.972 16.159 21.566 -24.23 3.079 8.457 14.143 13.466 19.351 -22.801 2.897 20 2.642
56 120 112 10.738 17.162 19.238 21.706 -22.215 -0.373 8.948 14.302 16.032 19.483 -20.905 -0.351 20 2.581
56 120 120 11.367 17.365 22.522 21.854 -20.165 -3.645 9.472 14.471 18.768 19.622 -18.976 -3.43 20 2.538
56 120 128 12.038 17.581 26.025 22.011 -18.08 -6.777 10.031 14.651 21.688 19.769 -17.014 -6.378 20 2.514
56 120 136 12.818 17.833 30.099 22.191 -15.775 -10.058 10.682 14.861 25.083 19.939 -14.844 -9.465 20 2.508
56 120 144 13.617 18.091 34.268 22.374 -13.534 -13.097 11.347 15.076 28.557 20.112 -12.736 -12.324 20 2.521
56 120 152 14.424 18.351 38.486 22.558 -11.379 -15.907 12.02 15.293 32.071 20.284 -10.708 -14.969 20 2.549
56 120 160 15.251 18.618 42.8 22.743 -9.278 -18.557 12.709 15.515 35.667 20.459 -8.731 -17.463 20 2.591
56 120 168 16.105 18.893 47.259 22.934 -7.207 -21.096 13.421 15.744 39.383 20.638 -6.782 -19.852 20 2.645
56 120 176 16.991 19.179 51.885 23.129 -5.156 -23.548 14.159 15.983 43.238 20.822 -4.852 -22.16 20 2.71
56 120 184 17.923 19.48 56.755 23.332 -3.095 -25.96 14.936 16.233 47.295 21.013 -2.912 -24.429 20 2.785
56 120 192 18.952 19.812 62.125 23.554 -0.927 -28.446 15.793 16.51 51.771 21.222 -0.872 -26.769 20 2.873
56 120 200 20.312 20.25 69.225 23.844 1.786 -31.496 16.927 16.875 57.688 21.495 1.681 -29.639 20 2.997
56 120 208 21.792 20.728 76.951 24.155 4.563 -34.557 18.16 17.273 64.126 21.787 4.294 -32.52 20 3.135
56 120 216 23.387 21.242 85.278 24.484 7.375 -37.606 19.489 17.702 71.065 22.097 6.94 -35.388 20 3.287
56 120 224 25.056 21.781 93.993 24.824 10.141 -40.562 20.88 18.15 78.328 22.416 9.543 -38.17 20 3.446
56 120 232 26.588 22.275 101.991 25.13 12.538 -43.095 22.156 18.562 84.992 22.705 11.799 -40.554 20 3.59
56 120 240 28.106 22.765 109.92 25.429 14.795 -45.46 23.422 18.97 91.6 22.986 13.923 -42.779 20 3.73
56 120 248 29.972 23.366 119.659 25.791 17.422 -48.191 24.976 19.472 99.716 23.327 16.395 -45.349 20 3.899
56 128 0 8.113 18.487 1.098 22.652 -38.808 41.468 6.761 15.406 0.915 20.373 -36.52 39.022 20 4.051
56 128 8 8.13 18.492 1.186 22.656 -38.736 40.818 6.775 15.41 0.989 20.377 -36.452 38.411 20 4.025
56 128 16 8.158 18.502 1.334 22.663 -38.616 39.801 6.799 15.418 1.111 20.383 -36.339 37.454 20 3.986
56 128 24 8.222 18.522 1.666 22.677 -38.345 37.757 6.852 15.435 1.388 20.396 -36.084 35.53 20 3.908
56 128 32 8.314 18.552 2.145 22.697 -37.958 35.249 6.928 15.46 1.788 20.416 -35.72 33.171 20 3.813
56 128 40 8.423 18.587 2.716 22.722 -37.502 32.718 7.019 15.489 2.263 20.439 -35.29 30.789 20 3.718
56 128 48 8.568 18.634 3.474 22.754 -36.902 29.862 7.14 15.528 2.895 20.469 -34.726 28.101 20 3.613
56 128 56 8.759 18.695 4.47 22.797 -36.127 26.696 7.299 15.579 3.725 20.509 -33.997 25.122 20 3.5
56 128 64 9.001 18.773 5.734 22.851 -35.163 23.31 7.501 15.644 4.778 20.56 -33.089 21.935 20 3.382
56 128 72 9.279 18.863 7.182 22.913 -34.083 20.012 7.732 15.719 5.985 20.618 -32.074 18.832 20 3.27
56 128 80 9.617 18.972 8.948 22.987 -32.801 16.561 8.014 15.81 7.457 20.689 -30.867 15.584 20 3.159
56 128 88 10.023 19.103 11.066 23.077 -31.311 12.997 8.352 15.919 9.222 20.773 -29.465 12.23 20 3.05
56 128 96 10.495 19.255 13.532 23.181 -29.637 9.405 8.746 16.046 11.276 20.87 -27.889 8.85 20 2.949
56 128 104 11.027 19.427 16.311 23.297 -27.822 5.869 9.189 16.189 13.593 20.98 -26.181 5.523 20 2.86
56 128 112 11.617 19.617 19.39 23.425 -25.893 2.417 9.681 16.348 16.159 21.1 -24.366 2.275 20 2.785
56 128 120 12.246 19.82 22.674 23.56 -23.923 -0.859 10.205 16.517 18.895 21.227 -22.512 -0.808 20 2.726
56 128 128 12.917 20.036 26.178 23.703 -21.911 -4.0 10.764 16.697 21.815 21.362 -20.619 -3.764 20 2.684
56 128 136 13.697 20.288 30.252 23.869 -19.678 -7.293 11.414 16.907 25.21 21.518 -18.518 -6.863 20 2.657
56 128 144 14.496 20.546 34.421 24.037 -17.501 -10.347 12.08 17.121 28.684 21.676 -16.469 -9.737 20 2.648
56 128 152 15.303 20.806 38.638 24.206 -15.399 -13.174 12.753 17.339 32.198 21.835 -14.491 -12.397 20 2.655
56 128 160 16.13 21.073 42.953 24.377 -13.343 -15.843 13.442 17.561 35.794 21.996 -12.556 -14.908 20 2.676
56 128 168 16.984 21.348 47.411 24.552 -11.311 -18.401 14.153 17.79 39.51 22.161 -10.644 -17.316 20 2.709
56 128 176 17.87 21.634 52.038 24.732 -9.293 -20.874 14.892 18.028 43.365 22.33 -8.745 -19.643 20 2.754
56 128 184 18.803 21.935 56.907 24.92 -7.259 -23.307 15.669 18.279 47.422 22.507 -6.831 -21.933 20 2.81
56 128 192 19.831 22.267 62.277 25.125 -5.114 -25.817 16.526 18.556 51.898 22.7 -4.813 -24.295 20 2.879
56 128 200 21.191 22.705 69.377 25.393 -2.423 -28.899 17.659 18.921 57.815 22.953 -2.28 -27.195 20 2.98
56 128 208 22.671 23.183 77.103 25.681 0.341 -31.994 18.892 19.319 64.253 23.224 0.32 -30.107 20 3.098
56 128 216 24.266 23.697 85.43 25.987 3.147 -35.078 20.221 19.748 71.192 23.512 2.962 -33.01 20 3.231
56 128 224 25.935 24.236 94.146 26.303 5.915 -38.071 21.612 20.196 78.455 23.809 5.567 -35.826 20 3.374
56 128 232 27.467 24.73 102.143 26.589 8.32 -40.637 22.889 20.608 85.119 24.077 7.83 -38.241 20 3.505
56 128 240 28.986 25.219 110.072 26.868 10.59 -43.033 24.155 21.016 91.727 24.34 9.965 -40.496 20 3.636
56 128 248 30.851 25.821 119.811 27.206 13.236 -45.802 25.709 21.518 99.843 24.659 12.455 -43.101 20 3.794
56 136 0 9.12 21.298 1.273 24.52 -41.777 43.419 7.6 17.748 1.06 22.131 -39.313 40.858 20 4.281
56 136 8 9.137 21.303 1.361 24.523 -41.709 42.827 7.614 17.753 1.134 22.134 -39.25 40.302 20 4.258
56 136 16 9.165 21.312 1.508 24.529 -41.598 41.895 7.638 17.76 1.257 22.139 -39.145 39.425 20 4.222
56 136 24 9.229 21.333 1.841 24.542 -41.346 39.996 7.691 17.777 1.534 22.151 -38.908 37.637 20 4.15
56 136 32 9.32 21.363 2.32 24.561 -40.986 37.631 7.767 17.802 1.933 22.169 -38.57 35.412 20 4.06
56 136 40 9.43 21.398 2.89 24.583 -40.561 35.213 7.858 17.831 2.408 22.19 -38.17 33.137 20 3.97
56 136 48 9.575 21.445 3.648 24.613 -40.003 32.457 7.979 17.87 3.04 22.218 -37.644 30.543 20 3.868
56 136 56 9.766 21.506 4.644 24.651 -39.279 29.377 8.138 17.922 3.87 22.254 -36.963 27.644 20 3.756
56 136 64 10.008 21.584 5.908 24.701 -38.377 26.06 8.34 17.987 4.923 22.301 -36.114 24.524 20 3.639
56 136 72 10.285 21.674 7.356 24.757 -37.364 22.813 8.571 18.061 6.13 22.354 -35.161 21.468 20 3.527
56 136 80 10.623 21.783 9.122 24.825 -36.158 19.402 8.853 18.152 7.602 22.418 -34.026 18.258 20 3.413
56 136 88 11.029 21.914 11.241 24.907 -34.752 15.867 9.191 18.261 9.367 22.495 -32.703 14.931 20 3.3
56 136 96 11.501 22.066 13.706 25.001 -33.168 12.295 9.584 18.388 11.422 22.584 -31.212 11.57 20 3.193
56 136 104 12.034 22.238 16.486 25.107 -31.443 8.771 10.028 18.531 13.738 22.683 -29.589 8.253 20 3.095
56 136 112 12.623 22.428 19.565 25.224 -29.604 5.324 10.52 18.69 16.304 22.793 -27.858 5.01 20 3.009
56 136 120 13.252 22.631 22.848 25.348 -27.719 2.048 11.044 18.859 19.04 22.91 -26.084 1.927 20 2.938
56 136 128 13.923 22.847 26.352 25.479 -25.786 -1.098 11.603 19.039 21.96 23.034 -24.266 -1.033 20 2.881
56 136 136 14.704 23.099 30.426 25.631 -23.634 -4.401 12.253 19.249 25.355 23.176 -22.241 -4.141 20 2.835
56 136 144 15.502 23.357 34.595 25.785 -21.528 -7.467 12.919 19.464 28.829 23.322 -20.258 -7.026 20 2.806
56 136 152 16.31 23.617 38.812 25.94 -19.487 -10.307 13.592 19.681 32.344 23.467 -18.338 -9.7 20 2.794
56 136 160 17.137 23.884 43.127 26.097 -17.485 -12.991 14.28 19.903 35.939 23.615 -16.454 -12.225 20 2.795
56 136 168 17.99 24.159 47.586 26.259 -15.5 -15.566 14.992 20.133 39.655 23.767 -14.587 -14.648 20 2.808
56 136 176 18.877 24.445 52.212 26.425 -13.524 -18.057 15.73 20.371 43.51 23.923 -12.726 -16.992 20 2.833
56 136 184 19.809 24.746 57.081 26.598 -11.527 -20.51 16.508 20.621 47.568 24.086 -10.847 -19.3 20 2.869
56 136 192 20.838 25.078 62.452 26.787 -9.415 -23.041 17.365 20.898 52.043 24.265 -8.86 -21.683 20 2.919
56 136 200 22.198 25.516 69.552 27.035 -6.757 -26.152 18.498 21.263 57.96 24.498 -6.359 -24.61 20 2.996
56 136 208 23.677 25.993 77.278 27.302 -4.02 -29.278 19.731 21.661 64.398 24.749 -3.783 -27.552 20 3.091
56 136 216 25.272 26.508 85.605 27.586 -1.231 -32.395 21.06 22.09 71.337 25.016 -1.159 -30.485 20 3.203
56 136 224 26.942 27.046 94.32 27.879 1.527 -35.422 22.451 22.539 78.6 25.292 1.437 -33.333 20 3.326
56 136 232 28.473 27.54 102.318 28.145 3.929 -38.019 23.728 22.95 85.265 25.542 3.698 -35.777 20 3.443
56 136 240 29.992 28.03 110.247 28.405 6.201 -40.445 24.993 23.359 91.872 25.787 5.835 -38.061 20 3.56
56 136 248 31.857 28.632 119.986 28.72 8.855 -43.25 26.548 23.86 99.988 26.083 8.333 -40.7 20 3.705
56 144 0 10.153 24.183 1.452 26.273 -44.492 45.254 8.461 20.153 1.21 23.78 -41.869 42.586 20 4.496
56 144 8 10.17 24.189 1.54 26.276 -44.43 44.711 8.475 20.157 1.283 23.783 -41.81 42.075 20 4.475
56 144 16 10.198 24.198 1.687 26.281 -44.325 43.849 8.499 20.165 1.406 23.788 -41.712 41.264 20 4.442
56 144 24 10.262 24.218 2.02 26.293 -44.09 42.075 8.552 20.182 1.683 23.799 -41.491 39.594 20 4.374
56 144 32 10.354 24.248 2.499 26.31 -43.754 39.836 8.628 20.207 2.082 23.816 -41.174 37.487 20 4.289
56 144 40 10.463 24.283 3.069 26.331 -43.356 37.523 8.719 20.236 2.558 23.835 -40.8 35.31 20 4.202
56 144 48 10.608 24.33 3.827 26.358 -42.833 34.862 8.84 20.275 3.189 23.86 -40.307 32.806 20 4.104
56 144 56 10.799 24.392 4.823 26.394 -42.154 31.864 8.999 20.326 4.019 23.894 -39.668 29.985 20 3.995
56 144 64 11.041 24.47 6.087 26.439 -41.306 28.616 9.201 20.391 5.073 23.937 -38.871 26.929 20 3.878
56 144 72 11.318 24.559 7.535 26.491 -40.353 25.42 9.432 20.466 6.279 23.985 -37.973 23.921 20 3.766
56 144 80 11.657 24.668 9.302 26.553 -39.215 22.05 9.714 20.557 7.751 24.044 -36.903 20.75 20 3.651
56 144 88 12.062 24.799 11.42 26.629 -37.885 18.547 10.052 20.666 9.517 24.115 -35.651 17.453 20 3.536
56 144 96 12.535 24.951 13.885 26.716 -36.381 14.997 10.446 20.793 11.571 24.197 -34.236 14.113 20 3.425
56 144 104 13.067 25.123 16.665 26.813 -34.74 11.488 10.889 20.936 13.887 24.289 -32.692 10.811 20 3.321
56 144 112 13.657 25.313 19.744 26.921 -32.984 8.05 11.381 21.094 16.453 24.39 -31.039 7.575 20 3.227
56 144 120 14.286 25.516 23.028 27.036 -31.178 4.777 11.905 21.264 19.19 24.498 -29.34 4.495 20 3.146
56 144 128 14.957 25.733 26.531 27.157 -29.322 1.63 12.464 21.444 22.109 24.612 -27.593 1.534 20 3.078
56 144 136 15.737 25.984 30.605 27.297 -27.247 -1.678 13.114 21.654 25.504 24.744 -25.641 -1.579 20 3.018
56 144 144 16.536 26.242 34.774 27.44 -25.21 -4.751 13.78 21.868 28.979 24.878 -23.724 -4.471 20 2.975
56 144 152 17.343 26.503 38.992 27.583 -23.232 -7.602 14.453 22.085 32.493 25.013 -21.862 -7.154 20 2.946
56 144 160 18.17 26.769 43.307 27.729 -21.285 -10.297 15.142 22.308 36.089 25.15 -20.03 -9.69 20 2.931
56 144 168 19.024 27.045 47.765 27.878 -19.35 -12.884 15.853 22.537 39.804 25.291 -18.209 -12.125 20 2.928
56 144 176 19.91 27.33 52.391 28.032 -17.418 -15.389 16.592 22.775 43.659 25.436 -16.391 -14.482 20 2.936
56 144 184 20.842 27.631 57.261 28.193 -15.461 -17.857 17.369 23.026 47.717 25.587 -14.549 -16.804 20 2.955
56 144 192 21.871 27.963 62.631 28.369 -13.387 -20.407 18.226 23.302 52.192 25.753 -12.598 -19.203 20 2.986
56 144 200 23.231 28.402 69.731 28.6 -10.77 -23.54 19.359 23.668 58.109 25.97 -10.135 -22.152 20 3.041
56 144 208 24.711 28.879 77.457 28.849 -8.067 -26.692 20.592 24.066 64.547 26.204 -7.591 -25.118 20 3.114
56 144 216 26.306 29.393 85.784 29.113 -5.305 -29.837 21.921 24.494 71.487 26.453 -4.992 -28.078 20 3.205
56 144 224 27.975 29.932 94.499 29.387 -2.566 -32.892 23.312 24.943 78.749 26.711 -2.415 -30.953 20 3.309
56 144 232 29.507 30.426 102.497 29.636 -0.175 -35.515 24.589 25.355 85.414 26.945 -0.165 -33.421 20 3.41
56 144 240 31.025 30.916 110.426 29.879 2.09 -37.967 25.855 25.763 92.022 27.174 1.967 -35.728 20 3.514
56 144 248 32.891 31.517 120.165 30.175 4.743 -40.802 27.409 26.265 100.137 27.452 4.463 -38.396 20 3.644
56 152 0 11.199 27.103 1.633 27.909 -46.974 46.971 9.332 22.585 1.361 25.32 -44.205 44.202 20 4.695
56 152 8 11.216 27.108 1.721 27.912 -46.916 46.468 9.346 22.59 1.434 25.323 -44.149 43.728 20 4.676
56 152 16 11.244 27.117 1.868 27.917 -46.818 45.665 9.37 22.598 1.557 25.328 -44.057 42.973 20 4.645
56 152 24 11.307 27.138 2.201 27.928 -46.597 43.998 9.423 22.615 1.834 25.338 -43.849 41.403 20 4.581
56 152 32 11.399 27.167 2.68 27.944 -46.28 41.872 9.499 22.639 2.233 25.353 -43.552 39.403 20 4.501
56 152 40 11.508 27.202 3.25 27.963 -45.907 39.653 9.59 22.669 2.709 25.371 -43.2 37.315 20 4.417
56 152 48 11.654 27.249 4.009 27.989 -45.414 37.08 9.711 22.708 3.34 25.395 -42.736 34.893 20 4.322
56 152 56 11.844 27.311 5.005 28.022 -44.774 34.161 9.87 22.759 4.171 25.426 -42.134 32.146 20 4.215
56 152 64 12.087 27.389 6.269 28.064 -43.973 30.979 10.072 22.824 5.224 25.465 -41.381 29.153 20 4.1
56 152 72 12.364 27.478 7.716 28.112 -43.072 27.835 10.303 22.899 6.43 25.511 -40.532 26.193 20 3.989
56 152 80 12.702 27.588 9.483 28.17 -41.994 24.506 10.585 22.99 7.902 25.565 -39.518 23.061 20 3.873
56 152 88 13.108 27.718 11.601 28.24 -40.731 21.035 10.923 23.099 9.668 25.631 -38.33 19.795 20 3.756
56 152 96 13.58 27.871 14.066 28.32 -39.301 17.51 11.317 23.226 11.722 25.707 -36.983 16.478 20 3.642
56 152 104 14.112 28.042 16.846 28.411 -37.735 14.018 11.76 23.369 14.038 25.793 -35.51 13.191 20 3.534
56 152 112 14.702 28.233 19.925 28.512 -36.055 10.591 12.252 23.527 16.604 25.887 -33.929 9.966 20 3.435
56 152 120 15.331 28.436 23.209 28.618 -34.322 7.323 12.776 23.696 19.341 25.987 -32.299 6.891 20 3.347
56 152 128 16.002 28.652 26.713 28.731 -32.537 4.178 13.335 23.877 22.26 26.093 -30.618 3.932 20 3.271
56 152 136 16.783 28.904 30.786 28.861 -30.536 0.869 13.985 24.086 25.655 26.216 -28.735 0.818 20 3.2
56 152 144 17.581 29.161 34.956 28.994 -28.566 -2.209 14.651 24.301 29.13 26.341 -26.882 -2.079 20 3.145
56 152 152 18.389 29.422 39.173 29.128 -26.647 -5.066 15.324 24.518 32.644 26.467 -25.076 -4.768 20 3.105
56 152 160 19.215 29.688 43.488 29.264 -24.755 -7.77 16.013 24.74 36.24 26.595 -23.295 -7.311 20 3.076
56 152 168 20.069 29.964 47.946 29.403 -22.869 -10.367 16.724 24.97 39.955 26.726 -21.521 -9.755 20 3.059
56 152 176 20.955 30.25 52.572 29.547 -20.982 -12.882 17.463 25.208 43.81 26.862 -19.745 -12.123 20 3.053
56 152 184 21.888 30.55 57.442 29.698 -19.067 -15.362 18.24 25.459 47.868 27.003 -17.943 -14.457 20 3.057
56 152 192 22.917 30.882 62.812 29.863 -17.034 -17.925 19.097 25.735 52.344 27.158 -16.029 -16.868 20 3.072
56 152 200 24.276 31.321 69.912 30.079 -14.46 -21.078 20.23 26.101 58.26 27.362 -13.608 -19.835 20 3.107
56 152 208 25.756 31.798 77.638 30.312 -11.796 -24.251 21.463 26.499 64.698 27.581 -11.101 -22.821 20 3.16
56 152 216 27.351 32.313 85.965 30.56 -9.067 -27.418 22.793 26.927 71.638 27.815 -8.533 -25.802 20 3.231
56 152 224 29.02 32.851 94.68 30.817 -6.354 -30.498 24.184 27.376 78.9 28.057 -5.98 -28.7 20 3.316
56 152 232 30.552 33.345 102.678 31.051 -3.981 -33.142 25.46 27.788 85.565 28.276 -3.746 -31.188 20 3.402
56 152 240 32.071 33.835 110.607 31.28 -1.728 -35.616 26.726 28.196 92.173 28.492 -1.626 -33.516 20 3.492
56 152 248 33.936 34.437 120.346 31.559 0.915 -38.477 28.28 28.697 100.288 28.754 0.861 -36.208 20 3.607
56 160 0 12.257 30.057 1.816 29.45 -49.269 48.59 10.214 25.048 1.514 26.771 -46.364 45.725 20 4.882
56 160 8 12.274 30.063 1.905 29.453 -49.214 48.121 10.228 25.052 1.587 26.773 -46.312 45.283 20 4.864
56 160 16 12.302 30.072 2.052 29.458 -49.121 47.368 10.252 25.06 1.71 26.777 -46.225 44.575 20 4.835
56 160 24 12.366 30.092 2.384 29.468 -48.913 45.794 10.305 25.077 1.987 26.787 -46.029 43.094 20 4.775
56 160 32 12.457 30.122 2.863 29.483 -48.614 43.768 10.381 25.102 2.386 26.801 -45.748 41.188 20 4.698
56 160 40 12.567 30.157 3.434 29.501 -48.261 41.636 10.472 25.131 2.862 26.818 -45.415 39.181 20 4.618
56 160 48 12.712 30.204 4.192 29.524 -47.795 39.145 10.593 25.17 3.493 26.84 -44.977 36.837 20 4.525
56 160 56 12.903 30.266 5.188 29.555 -47.189 36.301 10.752 25.221 4.323 26.869 -44.407 34.16 20 4.42
56 160 64 13.145 30.344 6.452 29.594 -46.431 33.184 10.954 25.286 5.377 26.906 -43.693 31.227 20 4.307
56 160 72 13.422 30.433 7.9 29.639 -45.576 30.089 11.185 25.361 6.583 26.948 -42.888 28.315 20 4.197
56 160 80 13.76 30.542 9.666 29.694 -44.551 26.802 11.467 25.452 8.055 26.999 -41.924 25.222 20 4.081
56 160 88 14.166 30.673 11.785 29.759 -43.349 23.365 11.805 25.561 9.82 27.061 -40.793 21.987 20 3.964
56 160 96 14.638 30.825 14.25 29.834 -41.983 19.866 12.199 25.688 11.875 27.132 -39.508 18.694 20 3.848
56 160 104 15.171 30.997 17.029 29.919 -40.486 16.392 12.642 25.831 14.191 27.212 -38.099 15.425 20 3.737
56 160 112 15.76 31.187 20.109 30.013 -38.876 12.977 13.134 25.99 16.757 27.3 -36.583 12.212 20 3.633
56 160 120 16.389 31.39 23.392 30.113 -37.211 9.717 13.658 26.159 19.494 27.394 -35.017 9.144 20 3.541
56 160 128 17.06 31.607 26.896 30.218 -35.491 6.576 14.217 26.339 22.413 27.493 -33.399 6.189 20 3.458
56 160 136 17.841 31.858 30.97 30.341 -33.56 3.268 14.867 26.549 25.808 27.608 -31.581 3.075 20 3.379
56 160 144 18.639 32.116 35.139 30.465 -31.653 0.188 15.533 26.763 29.283 27.726 -29.787 0.177 20 3.315
56 160 152 19.447 32.377 39.356 30.591 -29.792 -2.673 16.206 26.98 32.797 27.843 -28.035 -2.516 20 3.265
56 160 160 20.273 32.643 43.671 30.718 -27.952 -5.382 16.894 27.203 36.393 27.963 -26.304 -5.065 20 3.226
56 160 168 21.127 32.919 48.13 30.849 -26.116 -7.987 17.606 27.432 40.108 28.087 -24.576 -7.516 20 3.197
56 160 176 22.013 33.204 52.756 30.984 -24.274 -10.511 18.344 27.67 43.963 28.214 -22.843 -9.891 20 3.179
56 160 184 22.946 33.505 57.625 31.126 -22.401 -13.0 19.122 27.921 48.021 28.347 -21.081 -12.234 20 3.171
56 160 192 23.975 33.837 62.996 31.281 -20.409 -15.574 19.979 28.198 52.496 28.493 -19.205 -14.656 20 3.172
56 160 200 25.335 34.276 70.096 31.484 -17.882 -18.742 21.112 28.563 58.413 28.684 -16.827 -17.637 20 3.189
56 160 208 26.814 34.753 77.821 31.704 -15.259 -21.932 22.345 28.961 64.851 28.891 -14.359 -20.639 20 3.224
56 160 216 28.409 35.267 86.149 31.938 -12.567 -25.119 23.674 29.39 71.791 29.111 -11.826 -23.638 20 3.276
56 160 224 30.078 35.806 94.864 32.181 -9.885 -28.219 25.065 29.838 79.053 29.34 -9.302 -26.555 20 3.344
56 160 232 31.61 36.3 102.862 32.401 -7.533 -30.882 26.342 30.25 85.718 29.547 -7.089 -29.061 20 3.414
56 160 240 33.129 36.79 110.791 32.618 -5.297 -33.373 27.607 30.658 92.326 29.751 -4.985 -31.406 20 3.491
56 160 248 34.994 37.391 120.529 32.882 -2.67 -36.257 29.162 31.16 100.441 29.999 -2.512 -34.119 20 3.592
56 168 0 13.351 33.114 2.006 30.942 -51.455 50.158 11.126 27.595 1.672 28.174 -48.421 47.201 20 5.061
56 168 8 13.368 33.119 2.094 30.944 -51.403 49.718 11.14 27.599 1.745 28.176 -48.372 46.787 20 5.044
56 168 16 13.396 33.128 2.242 30.948 -51.315 49.01 11.164 27.607 1.868 28.18 -48.289 46.121 20 5.017
56 168 24 13.46 33.149 2.574 30.958 -51.118 47.52 11.217 27.624 2.145 28.189 -48.104 44.718 20 4.96
56 168 32 13.552 33.178 3.053 30.972 -50.835 45.587 11.293 27.649 2.544 28.202 -47.838 42.899 20 4.887
56 168 40 13.661 33.214 3.624 30.989 -50.501 43.535 11.384 27.678 3.02 28.218 -47.523 40.968 20 4.81
56 168 48 13.806 33.26 4.382 31.011 -50.059 41.123 11.505 27.717 3.651 28.239 -47.107 38.698 20 4.72
56 168 56 13.997 33.322 5.378 31.04 -49.484 38.351 11.664 27.768 4.481 28.266 -46.566 36.09 20 4.617
56 168 64 14.239 33.4 6.642 31.076 -48.764 35.298 11.866 27.833 5.535 28.301 -45.889 33.217 20 4.506
56 168 72 14.516 33.489 8.09 31.118 -47.95 32.254 12.097 27.908 6.741 28.34 -45.123 30.352 20 4.397
56 168 80 14.855 33.599 9.856 31.17 -46.975 29.009 12.379 27.999 8.213 28.388 -44.205 27.298 20 4.282
