r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
144 160 40 113.563 149.687 13.782 61.616 -26.563 75.316 103.239 136.079 12.529 59.189 -25.733 72.961 10 3.482
144 160 48 114.143 149.874 16.815 61.648 -26.178 71.362 103.767 136.249 15.286 59.22 -25.36 69.13 10 3.398
144 160 56 114.907 150.121 20.799 61.691 -25.676 66.843 104.46 136.473 18.908 59.261 -24.873 64.753 10 3.304
144 160 64 115.875 150.433 25.854 61.744 -25.042 61.888 105.341 136.757 23.504 59.313 -24.259 59.952 10 3.204
144 160 72 116.984 150.791 31.646 61.806 -24.321 56.965 106.349 137.082 28.769 59.373 -23.56 55.183 10 3.11
144 160 80 118.337 151.227 38.711 61.881 -23.449 51.731 107.579 137.479 35.192 59.446 -22.716 50.114 10 3.014
144 160 88 119.96 151.751 47.185 61.971 -22.415 46.256 109.055 137.955 42.895 59.533 -21.714 44.81 10 2.92
144 160 96 121.849 152.36 57.046 62.075 -21.227 40.677 110.772 138.509 51.86 59.634 -20.563 39.405 10 2.832
144 160 104 123.979 153.047 68.164 62.192 -19.906 35.135 112.708 139.133 61.967 59.747 -19.283 34.036 10 2.752
144 160 112 126.338 153.808 80.481 62.321 -18.464 29.684 114.852 139.825 73.165 59.872 -17.887 28.755 10 2.682
144 160 120 128.853 154.619 93.615 62.459 -16.953 24.476 117.139 140.563 85.105 60.006 -16.423 23.71 10 2.624
144 160 128 131.538 155.485 107.63 62.605 -15.367 19.454 119.58 141.35 97.846 60.147 -14.887 18.845 10 2.577
144 160 136 134.659 156.492 123.926 62.774 -13.559 14.161 122.417 142.265 112.66 60.311 -13.135 13.718 10 2.538
144 160 144 137.853 157.522 140.603 62.947 -11.745 9.229 125.321 143.202 127.821 60.478 -11.378 8.94 10 2.513
144 160 152 141.084 158.564 157.472 63.121 -9.947 4.644 128.258 144.149 143.156 60.647 -9.636 4.499 10 2.498
144 160 160 144.39 159.631 174.731 63.298 -8.144 0.301 131.263 145.119 158.847 60.818 -7.889 0.292 10 2.493
144 160 168 147.806 160.732 192.565 63.48 -6.318 -3.877 134.369 146.12 175.06 60.994 -6.12 -3.756 10 2.496
144 160 176 151.35 161.876 211.07 63.668 -4.461 -7.929 137.591 147.16 191.882 61.176 -4.322 -7.681 10 2.507
144 160 184 155.08 163.079 230.547 63.865 -2.548 -11.928 140.982 148.254 209.589 61.367 -2.468 -11.555 10 2.526
144 160 192 159.195 164.406 252.029 64.081 -0.484 -16.065 144.723 149.46 229.117 61.576 -0.469 -15.563 10 2.554
144 160 200 164.634 166.161 280.43 64.365 2.175 -21.16 149.668 151.055 254.936 61.851 2.107 -20.499 10 2.6
144 160 208 170.553 168.07 311.332 64.671 4.981 -26.296 155.048 152.791 283.029 62.149 4.826 -25.473 10 2.658
144 160 216 176.933 170.128 344.641 64.999 7.912 -31.43 160.848 154.662 313.31 62.466 7.665 -30.447 10 2.728
144 160 224 183.61 172.282 379.502 65.339 10.881 -36.427 166.918 156.62 345.002 62.796 10.541 -35.288 10 2.808
144 160 232 189.737 174.258 411.493 65.649 13.522 -40.723 172.489 158.416 374.085 63.096 13.1 -39.45 10 2.884
144 160 240 195.812 176.217 443.209 65.954 16.068 -44.746 178.011 160.198 402.918 63.391 15.565 -43.347 10 2.963
144 160 248 203.273 178.624 482.164 66.326 19.099 -49.404 184.794 162.386 438.331 63.751 18.502 -47.859 10 3.061
144 168 0 116.701 161.513 8.071 63.608 -32.339 88.308 106.092 146.83 7.337 61.119 -31.328 85.547 10 3.853
144 168 8 116.769 161.534 8.424 63.612 -32.295 87.612 106.154 146.849 7.658 61.122 -31.285 84.872 10 3.837
144 168 16 116.882 161.571 9.013 63.618 -32.22 86.49 106.256 146.883 8.193 61.128 -31.213 83.786 10 3.812
144 168 24 117.137 161.653 10.343 63.631 -32.053 84.129 106.488 146.957 9.403 61.141 -31.05 81.498 10 3.758
144 168 32 117.504 161.771 12.259 63.651 -31.812 81.064 106.821 147.065 11.145 61.16 -30.817 78.529 10 3.69
144 168 40 117.941 161.912 14.541 63.674 -31.526 77.809 107.219 147.193 13.219 61.182 -30.54 75.376 10 3.619
144 168 48 118.521 162.1 17.574 63.704 -31.147 73.98 107.747 147.363 15.976 61.212 -30.173 71.667 10 3.537
144 168 56 119.285 162.346 21.558 63.745 -30.652 69.578 108.44 147.587 19.598 61.251 -29.693 67.402 10 3.445
144 168 64 120.253 162.658 26.613 63.796 -30.027 64.725 109.321 147.871 24.194 61.301 -29.088 62.701 10 3.347
144 168 72 121.362 163.016 32.405 63.854 -29.317 59.884 110.329 148.196 29.459 61.357 -28.4 58.011 10 3.253
144 168 80 122.715 163.452 39.47 63.926 -28.458 54.72 111.559 148.593 35.882 61.426 -27.568 53.009 10 3.157
144 168 88 124.338 163.976 47.944 64.011 -27.438 49.303 113.035 149.069 43.585 61.509 -26.58 47.761 10 3.062
144 168 96 126.227 164.585 57.805 64.11 -26.265 43.771 114.752 149.623 52.55 61.605 -25.444 42.402 10 2.97
144 168 104 128.357 165.272 68.923 64.221 -24.961 38.265 116.688 150.247 62.657 61.712 -24.18 37.068 10 2.887
144 168 112 130.716 166.033 81.24 64.344 -23.537 32.84 118.832 150.939 73.855 61.832 -22.801 31.813 10 2.812
144 168 120 133.231 166.845 94.374 64.475 -22.043 27.652 121.119 151.677 85.795 61.958 -21.354 26.788 10 2.749
144 168 128 135.916 167.71 108.389 64.614 -20.475 22.644 123.56 152.464 98.536 62.093 -19.835 21.936 10 2.696
144 168 136 139.037 168.717 124.685 64.775 -18.685 17.361 126.397 153.379 113.35 62.249 -18.1 16.818 10 2.649
144 168 144 142.231 169.747 141.362 64.939 -16.888 12.435 129.301 154.316 128.511 62.408 -16.36 12.046 10 2.615
144 168 152 145.462 170.79 158.231 65.104 -15.106 7.852 132.238 155.263 143.846 62.568 -14.633 7.607 10 2.591
144 168 160 148.768 171.856 175.49 65.272 -13.317 3.509 135.243 156.233 159.537 62.731 -12.9 3.399 10 2.578
144 168 168 152.184 172.958 193.324 65.446 -11.504 -0.672 138.349 157.234 175.749 62.899 -11.144 -0.651 10 2.572
144 168 176 155.728 174.101 211.829 65.625 -9.66 -4.729 141.571 158.274 192.572 63.072 -9.358 -4.581 10 2.575
144 168 184 159.458 175.304 231.306 65.812 -7.758 -8.733 144.962 159.368 210.279 63.254 -7.515 -8.46 10 2.584
144 168 192 163.573 176.631 252.788 66.018 -5.704 -12.879 148.703 160.574 229.807 63.454 -5.526 -12.476 10 2.602
144 168 200 169.012 178.386 281.188 66.289 -3.058 -17.986 153.648 162.169 255.626 63.716 -2.962 -17.424 10 2.636
144 168 208 174.931 180.295 312.091 66.582 -0.261 -23.136 159.028 163.905 283.719 63.999 -0.252 -22.413 10 2.682
144 168 216 181.311 182.353 345.4 66.895 2.663 -28.287 164.828 165.776 314.0 64.302 2.579 -27.402 10 2.74
144 168 224 187.988 184.507 380.261 67.22 5.627 -33.303 170.898 167.733 345.692 64.617 5.451 -32.261 10 2.808
144 168 232 194.115 186.483 412.252 67.516 8.267 -37.617 176.469 169.53 374.775 64.904 8.009 -36.441 10 2.876
144 168 240 200.19 188.443 443.968 67.807 10.813 -41.657 181.991 171.312 403.608 65.186 10.474 -40.355 10 2.946
144 168 248 207.651 190.849 482.923 68.162 13.847 -46.337 188.774 173.499 439.021 65.531 13.414 -44.888 10 3.035
144 176 0 121.249 174.212 8.859 65.642 -37.121 90.271 110.226 158.375 8.054 63.089 -35.96 87.448 10 3.979
144 176 8 121.317 174.234 9.212 65.646 -37.077 89.615 110.288 158.394 8.375 63.092 -35.918 86.813 10 3.964
144 176 16 121.429 174.27 9.801 65.651 -37.004 88.557 110.39 158.427 8.91 63.098 -35.847 85.788 10 3.94
144 176 24 121.684 174.352 11.131 65.664 -36.839 86.316 110.622 158.502 10.119 63.11 -35.687 83.617 10 3.89
144 176 32 122.051 174.471 13.048 65.683 -36.602 83.386 110.956 158.61 11.861 63.128 -35.458 80.778 10 3.825
144 176 40 122.488 174.612 15.329 65.704 -36.321 80.253 111.353 158.738 13.936 63.15 -35.185 77.744 10 3.757
144 176 48 123.069 174.799 18.362 65.734 -35.948 76.544 111.881 158.908 16.693 63.178 -34.824 74.151 10 3.678
144 176 56 123.832 175.045 22.346 65.772 -35.461 72.255 112.575 159.132 20.315 63.215 -34.352 69.996 10 3.588
144 176 64 124.801 175.358 27.402 65.821 -34.846 67.504 113.455 159.416 24.911 63.262 -33.757 65.393 10 3.491
144 176 72 125.91 175.715 33.194 65.876 -34.147 62.744 114.464 159.741 30.176 63.316 -33.079 60.782 10 3.398
144 176 80 127.263 176.152 40.259 65.944 -33.301 57.651 115.694 160.138 36.599 63.382 -32.26 55.848 10 3.302
144 176 88 128.886 176.675 48.732 66.025 -32.297 52.293 117.169 160.614 44.302 63.46 -31.287 50.658 10 3.205
144 176 96 130.775 177.285 58.593 66.119 -31.141 46.808 118.886 161.168 53.267 63.551 -30.167 45.345 10 3.112
144 176 104 132.904 177.971 69.712 66.225 -29.855 41.34 120.822 161.792 63.374 63.654 -28.921 40.047 10 3.026
144 176 112 135.263 178.732 82.028 66.342 -28.45 35.945 122.967 162.484 74.571 63.767 -27.56 34.821 10 2.947
144 176 120 137.779 179.544 95.163 66.467 -26.975 30.778 125.254 163.222 86.512 63.888 -26.131 29.816 10 2.879
144 176 128 140.463 180.41 109.178 66.599 -25.426 25.786 127.694 164.009 99.252 64.016 -24.631 24.98 10 2.82
144 176 136 143.585 181.416 125.473 66.752 -23.656 20.515 130.531 164.924 114.067 64.165 -22.916 19.873 10 2.767
144 176 144 146.779 182.447 142.15 66.909 -21.878 15.596 133.435 165.861 129.228 64.316 -21.194 15.108 10 2.725
144 176 152 150.01 183.489 159.019 67.066 -20.114 11.017 136.372 166.808 144.563 64.469 -19.485 10.672 10 2.695
144 176 160 153.315 184.555 176.279 67.227 -18.342 6.674 139.378 167.778 160.253 64.624 -17.768 6.465 10 2.673
144 176 168 156.731 185.657 194.113 67.392 -16.545 2.492 142.483 168.779 176.466 64.784 -16.027 2.415 10 2.66
144 176 176 160.275 186.8 212.617 67.563 -14.716 -1.567 145.705 169.818 193.288 64.95 -14.255 -1.518 10 2.654
144 176 184 164.006 188.004 232.095 67.742 -12.828 -5.576 149.096 170.912 210.995 65.123 -12.426 -5.402 10 2.655
144 176 192 168.121 189.331 253.576 67.939 -10.788 -9.728 152.837 172.119 230.524 65.314 -10.45 -9.424 10 2.664
144 176 200 173.56 191.085 281.977 68.197 -8.156 -14.846 157.782 173.714 256.343 65.564 -7.901 -14.381 10 2.686
144 176 208 179.479 192.995 312.88 68.477 -5.373 -20.008 163.163 175.45 284.436 65.835 -5.205 -19.382 10 2.72
144 176 216 185.859 195.052 346.189 68.776 -2.461 -25.174 168.963 177.32 314.717 66.125 -2.384 -24.386 10 2.766
144 176 224 192.536 197.206 381.049 69.087 0.494 -30.206 175.033 179.278 346.408 66.426 0.478 -29.261 10 2.823
144 176 232 198.663 199.183 413.04 69.37 3.128 -34.536 180.603 181.075 375.491 66.7 3.03 -33.456 10 2.881
144 176 240 204.738 201.142 444.757 69.649 5.67 -38.592 186.125 182.856 404.324 66.971 5.493 -37.385 10 2.943
144 176 248 212.199 203.549 483.711 69.989 8.702 -43.292 192.908 185.044 439.738 67.3 8.43 -41.938 10 3.023
144 184 0 125.95 187.34 9.674 67.643 -41.73 92.218 114.5 170.309 8.795 65.028 -40.425 89.334 10 4.106
144 184 8 126.018 187.362 10.027 67.647 -41.687 91.599 114.562 170.329 9.115 65.031 -40.383 88.735 10 4.092
144 184 16 126.131 187.398 10.616 67.652 -41.615 90.598 114.664 170.362 9.651 65.036 -40.314 87.765 10 4.07
144 184 24 126.385 187.48 11.946 67.664 -41.453 88.467 114.896 170.437 10.86 65.048 -40.157 85.7 10 4.022
144 184 32 126.753 187.599 13.863 67.682 -41.221 85.661 115.23 170.544 12.602 65.065 -39.932 82.982 10 3.96
144 184 40 127.19 187.74 16.144 67.703 -40.944 82.643 115.627 170.672 14.676 65.085 -39.664 80.059 10 3.895
144 184 48 127.77 187.927 19.177 67.731 -40.578 79.049 116.155 170.843 17.434 65.112 -39.309 76.577 10 3.818
144 184 56 128.533 188.173 23.161 67.767 -40.099 74.87 116.849 171.067 21.056 65.148 -38.845 72.529 10 3.73
144 184 64 129.502 188.486 28.217 67.814 -39.495 70.218 117.729 171.35 25.652 65.193 -38.26 68.022 10 3.635
144 184 72 130.611 188.843 34.009 67.867 -38.807 65.539 118.737 171.676 30.917 65.244 -37.593 63.49 10 3.543
144 184 80 131.964 189.28 41.074 67.931 -37.975 60.517 119.968 172.073 37.34 65.307 -36.787 58.624 10 3.447
144 184 88 133.587 189.803 49.547 68.008 -36.986 55.218 121.443 172.548 45.043 65.381 -35.829 53.491 10 3.35
144 184 96 135.476 190.413 59.408 68.098 -35.848 49.783 123.16 173.102 54.008 65.468 -34.727 48.226 10 3.255
144 184 104 137.606 191.099 70.527 68.199 -34.581 44.354 125.096 173.727 64.115 65.566 -33.499 42.967 10 3.166
144 184 112 139.965 191.86 82.843 68.311 -33.196 38.989 127.241 174.419 75.312 65.674 -32.158 37.77 10 3.085
144 184 120 142.48 192.672 95.978 68.43 -31.741 33.845 129.528 175.156 87.252 65.789 -30.748 32.787 10 3.013
144 184 128 145.165 193.538 109.993 68.556 -30.212 28.87 131.968 175.943 99.993 65.912 -29.267 27.967 10 2.949
144 184 136 148.286 194.544 126.288 68.702 -28.464 23.613 134.805 176.859 114.808 66.053 -27.574 22.874 10 2.89
144 184 144 151.48 195.575 142.965 68.851 -26.708 18.702 137.709 177.795 129.969 66.198 -25.873 18.117 10 2.843
144 184 152 154.711 196.617 159.834 69.002 -24.963 14.129 140.646 178.743 145.304 66.344 -24.182 13.687 10 2.805
144 184 160 158.017 197.683 177.094 69.155 -23.209 9.788 143.652 179.712 160.994 66.492 -22.484 9.482 10 2.777
144 184 168 161.432 198.785 194.928 69.313 -21.43 5.607 146.757 180.714 177.207 66.645 -20.76 5.432 10 2.756
144 184 176 164.977 199.928 213.432 69.476 -19.618 1.546 149.979 181.753 194.029 66.804 -19.004 1.498 10 2.743
144 184 184 168.707 201.132 232.91 69.648 -17.746 -2.466 153.37 182.847 211.736 66.969 -17.191 -2.389 10 2.736
144 184 192 172.822 202.459 254.391 69.836 -15.722 -6.623 157.111 184.053 231.265 67.151 -15.23 -6.416 10 2.737
144 184 200 178.261 204.213 282.792 70.083 -13.109 -11.749 162.056 185.649 257.083 67.391 -12.699 -11.381 10 2.748
144 184 208 184.18 206.123 313.695 70.35 -10.343 -16.921 167.437 187.384 285.177 67.65 -10.02 -16.392 10 2.771
144 184 216 190.56 208.18 347.004 70.637 -7.447 -22.1 173.236 189.255 315.458 67.927 -7.214 -21.409 10 2.806
144 184 224 197.237 210.334 381.864 70.934 -4.505 -27.146 179.306 191.213 347.149 68.216 -4.364 -26.297 10 2.851
144 184 232 203.364 212.311 413.855 71.206 -1.88 -31.49 184.877 193.01 376.232 68.479 -1.822 -30.505 10 2.9
144 184 240 209.439 214.27 445.572 71.473 0.654 -35.56 190.399 194.791 405.065 68.738 0.634 -34.448 10 2.953
144 184 248 216.9 216.677 484.526 71.8 3.681 -40.278 197.182 196.979 440.479 69.054 3.566 -39.019 10 3.023
144 192 0 131.2 202.0 10.584 69.771 -46.53 94.304 119.273 183.636 9.622 67.089 -45.075 91.355 10 4.243
144 192 8 131.268 202.022 10.937 69.774 -46.488 93.721 119.334 183.656 9.943 67.092 -45.034 90.79 10 4.23
144 192 16 131.381 202.058 11.526 69.779 -46.417 92.774 119.437 183.689 10.478 67.096 -44.966 89.873 10 4.209
144 192 24 131.635 202.14 12.856 69.79 -46.259 90.75 119.668 183.764 11.688 67.108 -44.812 87.913 10 4.164
144 192 32 132.002 202.259 14.773 69.807 -46.03 88.07 120.002 183.871 13.43 67.124 -44.591 85.316 10 4.106
144 192 40 132.439 202.4 17.054 69.827 -45.759 85.168 120.399 184.0 15.504 67.143 -44.328 82.505 10 4.043
144 192 48 133.02 202.587 20.087 69.854 -45.4 81.692 120.927 184.17 18.261 67.169 -43.98 79.137 10 3.968
144 192 56 133.783 202.833 24.071 69.888 -44.93 77.628 121.621 184.394 21.883 67.203 -43.525 75.2 10 3.883
144 192 64 134.752 203.145 29.127 69.932 -44.337 73.081 122.502 184.678 26.479 67.245 -42.951 70.796 10 3.79
144 192 72 135.861 203.503 34.919 69.983 -43.662 68.489 123.51 185.003 31.744 67.294 -42.297 66.347 10 3.699
144 192 80 137.214 203.94 41.984 70.044 -42.845 63.543 124.74 185.4 38.167 67.354 -41.505 61.556 10 3.603
144 192 88 138.837 204.463 50.457 70.118 -41.874 58.31 126.216 185.876 45.87 67.425 -40.565 56.486 10 3.506
144 192 96 140.726 205.073 60.319 70.203 -40.756 52.929 127.933 186.43 54.835 67.508 -39.481 51.274 10 3.41
144 192 104 142.855 205.759 71.437 70.299 -39.51 47.543 129.869 187.054 64.942 67.601 -38.274 46.056 10 3.32
144 192 112 145.214 206.52 83.753 70.406 -38.148 42.213 132.013 187.746 76.14 67.704 -36.955 40.893 10 3.235
144 192 120 147.73 207.332 96.888 70.519 -36.716 37.096 134.3 188.483 88.08 67.813 -35.567 35.936 10 3.16
144 192 128 150.414 208.198 110.903 70.639 -35.21 32.14 136.74 189.271 100.821 67.93 -34.109 31.135 10 3.092
144 192 136 153.536 209.204 127.198 70.778 -33.487 26.899 139.578 190.186 115.635 68.065 -32.44 26.058 10 3.028
144 192 144 156.73 210.235 143.875 70.921 -31.755 22.0 142.482 191.122 130.796 68.203 -30.762 21.312 10 2.974
144 192 152 159.961 211.277 160.744 71.064 -30.033 17.433 145.419 192.07 146.131 68.341 -29.093 16.888 10 2.931
144 192 160 163.266 212.343 178.004 71.21 -28.301 13.097 148.424 193.039 161.822 68.483 -27.416 12.688 10 2.896
144 192 168 166.682 213.445 195.838 71.361 -26.542 8.918 151.529 194.041 178.034 68.629 -25.712 8.639 10 2.869
144 192 176 170.227 214.588 214.342 71.517 -24.75 4.857 154.751 195.08 194.857 68.78 -23.976 4.705 10 2.848
144 192 184 173.957 215.792 233.82 71.68 -22.898 0.842 158.143 196.174 212.564 68.938 -22.181 0.816 10 2.834
144 192 192 178.072 217.119 255.302 71.859 -20.893 -3.318 161.883 197.381 232.092 69.112 -20.24 -3.214 10 2.826
144 192 200 183.511 218.873 283.702 72.095 -18.304 -8.45 166.828 198.976 257.911 69.34 -17.732 -8.186 10 2.826
144 192 208 189.43 220.783 314.605 72.351 -15.56 -13.632 172.209 200.711 286.004 69.588 -15.074 -13.206 10 2.838
144 192 216 195.81 222.84 347.914 72.624 -12.684 -18.822 178.009 202.582 316.285 69.853 -12.288 -18.234 10 2.861
144 192 224 202.487 224.994 382.774 72.909 -9.76 -23.882 184.079 204.54 347.977 70.129 -9.455 -23.136 10 2.895
144 192 232 208.614 226.971 414.766 73.168 -7.149 -28.239 189.649 206.337 377.06 70.38 -6.926 -27.356 10 2.933
144 192 240 214.689 228.93 446.482 73.424 -4.626 -32.323 195.172 208.118 405.893 70.628 -4.481 -31.312 10 2.977
144 192 248 222.15 231.337 485.436 73.737 -1.61 -37.058 201.955 210.306 441.306 70.93 -1.56 -35.899 10 3.036
144 200 0 138.057 221.148 11.773 72.399 -52.326 96.901 125.507 201.044 10.703 69.635 -50.69 93.871 10 4.416
144 200 8 138.125 221.17 12.126 72.402 -52.285 96.358 125.568 201.064 11.024 69.638 -50.65 93.344 10 4.404
144 200 16 138.238 221.207 12.715 72.407 -52.216 95.472 125.671 201.097 11.559 69.643 -50.584 92.487 10 4.384
144 200 24 138.493 221.289 14.045 72.418 -52.062 93.571 125.902 201.172 12.768 69.653 -50.434 90.645 10 4.342
144 200 32 138.86 221.407 15.961 72.434 -51.839 91.034 126.236 201.279 14.51 69.669 -50.218 88.187 10 4.287
144 200 40 139.297 221.548 18.243 72.453 -51.575 88.268 126.633 201.407 16.585 69.687 -49.962 85.508 10 4.227
144 200 48 139.878 221.736 21.276 72.478 -51.225 84.932 127.161 201.578 19.342 69.711 -49.623 82.276 10 4.156
144 200 56 140.641 221.982 25.26 72.51 -50.767 81.007 127.855 201.802 22.964 69.743 -49.179 78.474 10 4.074
144 200 64 141.609 222.294 30.316 72.552 -50.188 76.589 128.735 202.086 27.56 69.783 -48.619 74.194 10 3.983
144 200 72 142.718 222.652 36.107 72.599 -49.529 72.105 129.744 202.411 32.825 69.829 -47.981 69.85 10 3.893
144 200 80 144.071 223.088 43.173 72.657 -48.732 67.255 130.974 202.808 39.248 69.885 -47.208 65.151 10 3.799
144 200 88 145.694 223.612 51.646 72.726 -47.783 62.105 132.449 203.284 46.951 69.952 -46.289 60.163 10 3.702
144 200 96 147.583 224.221 61.507 72.807 -46.69 56.793 134.167 203.837 55.916 70.03 -45.23 55.017 10 3.605
144 200 104 149.713 224.908 72.625 72.898 -45.472 51.464 136.102 204.462 66.023 70.118 -44.05 49.855 10 3.513
144 200 112 152.072 225.669 84.942 72.998 -44.139 46.179 138.247 205.154 77.22 70.215 -42.759 44.735 10 3.426
144 200 120 154.587 226.48 98.077 73.104 -42.736 41.097 140.534 205.891 89.161 70.318 -41.4 39.812 10 3.347
144 200 128 157.272 227.346 112.092 73.218 -41.261 36.169 142.974 206.678 101.901 70.428 -39.971 35.038 10 3.275
144 200 136 160.393 228.353 128.387 73.349 -39.572 30.95 145.812 207.594 116.716 70.555 -38.334 29.982 10 3.205
144 200 144 163.587 229.383 145.064 73.483 -37.871 26.067 148.716 208.53 131.877 70.685 -36.687 25.252 10 3.146
144 200 152 166.818 230.425 161.933 73.619 -36.179 21.511 151.653 209.478 147.212 70.816 -35.048 20.839 10 3.096
144 200 160 170.124 231.492 179.192 73.757 -34.477 17.183 154.658 210.447 162.902 70.95 -33.399 16.645 10 3.054
144 200 168 173.54 232.594 197.027 73.899 -32.747 13.007 157.763 211.449 179.115 71.088 -31.723 12.601 10 3.019
144 200 176 177.084 233.737 215.531 74.046 -30.982 8.948 160.985 212.488 195.937 71.23 -30.013 8.668 10 2.991
144 200 184 180.814 234.94 235.009 74.2 -29.156 4.933 164.377 213.582 213.644 71.38 -28.244 4.779 10 2.968
144 200 192 184.929 236.267 256.49 74.37 -27.179 0.771 168.117 214.788 233.173 71.544 -26.329 0.746 10 2.951
144 200 200 190.368 238.022 284.891 74.593 -24.623 -4.368 173.062 216.384 258.992 71.76 -23.853 -4.231 10 2.939
144 200 208 196.287 239.931 315.794 74.834 -21.911 -9.559 178.443 218.119 287.085 71.994 -21.226 -9.26 10 2.937
144 200 216 202.667 241.989 349.102 75.093 -19.065 -14.761 184.243 219.99 317.366 72.245 -18.469 -14.299 10 2.947
144 200 224 209.344 244.143 383.963 75.363 -16.168 -19.835 190.313 221.948 349.057 72.506 -15.663 -19.214 10 2.967
144 200 232 215.471 246.119 415.954 75.609 -13.579 -24.206 195.883 223.745 378.14 72.744 -13.154 -23.449 10 2.993
144 200 240 221.546 248.079 447.671 75.851 -11.074 -28.304 201.406 225.526 406.973 72.979 -10.728 -27.419 10 3.025
144 200 248 229.007 250.485 486.625 76.147 -8.078 -33.058 208.188 227.714 442.387 73.266 -7.825 -32.025 10 3.072
144 208 0 145.472 241.854 13.059 75.076 -58.082 99.566 132.248 219.868 11.872 72.228 -56.266 96.452 10 4.594
144 208 8 145.54 241.876 13.411 75.079 -58.042 99.058 132.309 219.887 12.192 72.231 -56.227 95.96 10 4.583
144 208 16 145.653 241.913 14.0 75.084 -57.976 98.229 132.412 219.921 12.728 72.236 -56.163 95.157 10 4.564
144 208 24 145.908 241.995 15.331 75.094 -57.825 96.44 132.643 219.995 13.937 72.246 -56.017 93.425 10 4.525
144 208 32 146.275 242.113 17.247 75.109 -57.609 94.039 132.977 220.103 15.679 72.26 -55.807 91.098 10 4.473
144 208 40 146.712 242.254 19.528 75.127 -57.352 91.404 133.374 220.231 17.753 72.277 -55.558 88.545 10 4.417
144 208 48 147.292 242.441 22.561 75.15 -57.011 88.205 133.902 220.401 20.51 72.3 -55.228 85.446 10 4.349
144 208 56 148.056 242.688 26.545 75.181 -56.565 84.417 134.596 220.625 24.132 72.33 -54.796 81.777 10 4.269
144 208 64 149.024 243.0 31.601 75.22 -56.001 80.129 135.476 220.909 28.728 72.368 -54.25 77.623 10 4.181
144 208 72 150.133 243.358 37.393 75.265 -55.359 75.755 136.485 221.234 33.994 72.411 -53.628 73.386 10 4.093
144 208 80 151.486 243.794 44.458 75.319 -54.582 71.003 137.715 221.631 40.416 72.464 -52.875 68.783 10 4.0
144 208 88 153.109 244.318 52.931 75.385 -53.657 65.94 139.19 222.107 48.119 72.527 -51.979 63.878 10 3.903
144 208 96 154.998 244.927 62.793 75.461 -52.591 60.702 140.907 222.661 57.084 72.601 -50.946 58.804 10 3.806
144 208 104 157.128 245.614 73.911 75.546 -51.402 55.433 142.843 223.285 67.192 72.683 -49.794 53.7 10 3.713
144 208 112 159.487 246.375 86.228 75.64 -50.1 50.197 144.988 223.977 78.389 72.775 -48.533 48.627 10 3.624
144 208 120 162.002 247.186 99.362 75.741 -48.729 45.153 147.275 224.715 90.329 72.872 -47.205 43.741 10 3.542
144 208 128 164.687 248.052 113.377 75.848 -47.286 40.256 149.715 225.502 103.07 72.976 -45.807 38.997 10 3.467
144 208 136 167.808 249.059 129.673 75.972 -45.632 35.063 152.553 226.417 117.884 73.096 -44.205 33.966 10 3.393
144 208 144 171.002 250.089 146.35 76.099 -43.966 30.198 155.456 227.354 133.045 73.219 -42.591 29.254 10 3.328
144 208 152 174.233 251.131 163.218 76.226 -42.307 25.657 158.394 228.301 148.38 73.342 -40.984 24.854 10 3.273
144 208 160 177.539 252.198 180.478 76.357 -40.637 21.337 161.399 229.271 164.071 73.469 -39.366 20.67 10 3.225
144 208 168 180.955 253.3 198.312 76.491 -38.938 17.169 164.504 230.272 180.284 73.599 -37.72 16.632 10 3.184
144 208 176 184.499 254.443 216.817 76.63 -37.203 13.113 167.726 231.312 197.106 73.733 -36.04 12.703 10 3.148
144 208 184 188.229 255.646 236.294 76.776 -35.407 9.1 171.118 232.406 214.813 73.875 -34.3 8.815 10 3.118
144 208 192 192.344 256.973 257.776 76.936 -33.462 4.937 174.858 233.612 234.342 74.03 -32.415 4.782 10 3.093
144 208 200 197.783 258.728 286.176 77.147 -30.942 -0.205 179.803 235.207 260.16 74.234 -29.975 -0.199 10 3.069
144 208 208 203.702 260.637 317.079 77.376 -28.267 -5.403 185.184 236.943 288.254 74.456 -27.384 -5.234 10 3.055
144 208 216 210.082 262.695 350.388 77.621 -25.457 -10.614 190.984 238.814 318.534 74.693 -24.661 -10.282 10 3.052
144 208 224 216.759 264.849 385.248 77.876 -22.593 -15.699 197.054 240.771 350.226 74.94 -21.887 -15.209 10 3.059
144 208 232 222.886 266.825 417.24 78.109 -20.031 -20.082 202.624 242.568 379.309 75.166 -19.405 -19.454 10 3.074
144 208 240 228.961 268.785 448.956 78.339 -17.55 -24.194 208.147 244.35 408.142 75.389 -17.001 -23.437 10 3.095
144 208 248 236.422 271.191 487.911 78.619 -14.578 -28.965 214.929 246.537 443.555 75.661 -14.123 -28.059 10 3.128
144 216 0 153.424 264.06 14.437 77.783 -63.76 102.277 139.477 240.054 13.125 74.85 -61.766 99.079 10 4.775
144 216 8 153.492 264.081 14.79 77.785 -63.721 101.802 139.538 240.074 13.445 74.852 -61.728 98.618 10 4.765
144 216 16 153.605 264.118 15.379 77.789 -63.656 101.024 139.641 240.107 13.981 74.857 -61.666 97.865 10 4.748
144 216 24 153.859 264.2 16.709 77.799 -63.51 99.339 139.872 240.182 15.19 74.866 -61.524 96.233 10 4.711
