r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
88 144 48 14.112 25.939 3.83 27.272 -32.824 36.428 10.855 19.953 2.946 23.648 -30.075 33.378 30 5.476
88 144 56 14.303 26.0 4.826 27.306 -32.282 33.429 11.002 20.0 3.712 23.679 -29.578 30.63 30 5.319
88 144 64 14.545 26.078 6.09 27.349 -31.602 30.179 11.188 20.06 4.685 23.719 -28.956 27.652 30 5.154
88 144 72 14.822 26.168 7.538 27.399 -30.835 26.981 11.402 20.129 5.798 23.764 -28.253 24.721 30 4.998
88 144 80 15.161 26.277 9.304 27.459 -29.915 23.606 11.662 20.213 7.157 23.82 -27.41 21.63 30 4.84
88 144 88 15.566 26.408 11.422 27.531 -28.834 20.099 11.974 20.314 8.786 23.886 -26.419 18.416 30 4.685
88 144 96 16.038 26.56 13.888 27.614 -27.604 16.544 12.337 20.431 10.683 23.962 -25.293 15.158 30 4.539
88 144 104 16.571 26.732 16.667 27.708 -26.253 13.028 12.747 20.563 12.821 24.048 -24.055 11.937 30 4.407
88 144 112 17.161 26.922 19.747 27.812 -24.798 9.582 13.2 20.709 15.19 24.143 -22.721 8.78 30 4.291
88 144 120 17.79 27.125 23.03 27.921 -23.291 6.302 13.684 20.865 17.715 24.244 -21.34 5.774 30 4.196
88 144 128 18.461 27.341 26.534 28.038 -21.731 3.147 14.2 21.032 20.411 24.35 -19.911 2.883 30 4.121
88 144 136 19.241 27.593 30.608 28.173 -19.976 -0.17 14.801 21.225 23.544 24.474 -18.303 -0.156 30 4.06
88 144 144 20.039 27.851 34.777 28.31 -18.241 -3.253 15.415 21.423 26.752 24.599 -16.713 -2.981 30 4.022
88 144 152 20.847 28.111 38.994 28.447 -16.544 -6.113 16.036 21.624 29.996 24.725 -15.159 -5.601 30 4.004
88 144 160 21.674 28.378 43.309 28.588 -14.865 -8.818 16.672 21.829 33.315 24.854 -13.62 -8.079 30 4.004
88 144 168 22.528 28.653 47.768 28.731 -13.186 -11.415 17.329 22.041 36.744 24.986 -12.082 -10.459 30 4.02
88 144 176 23.414 28.939 52.394 28.88 -11.5 -13.93 18.01 22.261 40.303 25.121 -10.537 -12.763 30 4.051
88 144 184 24.346 29.24 57.263 29.035 -9.783 -16.408 18.728 22.492 44.049 25.263 -8.964 -15.034 30 4.096
88 144 192 25.375 29.572 62.634 29.204 -7.955 -18.968 19.519 22.747 48.18 25.419 -7.289 -17.38 30 4.159
88 144 200 26.735 30.01 69.734 29.427 -5.633 -22.116 20.565 23.085 53.641 25.623 -5.161 -20.264 30 4.257
88 144 208 28.215 30.487 77.459 29.666 -3.219 -25.283 21.703 23.452 59.584 25.842 -2.95 -23.166 30 4.379
88 144 216 29.809 31.002 85.787 29.922 -0.739 -28.444 22.93 23.848 65.99 26.076 -0.677 -26.062 30 4.524
88 144 224 31.479 31.54 94.502 30.186 1.736 -31.516 24.214 24.262 72.694 26.318 1.591 -28.877 30 4.684
88 144 232 33.011 32.034 102.5 30.426 3.908 -34.153 25.393 24.642 78.846 26.538 3.581 -31.293 30 4.837
88 144 240 34.529 32.524 110.429 30.661 5.975 -36.619 26.561 25.019 84.945 26.754 5.475 -33.553 30 4.992
88 144 248 36.394 33.126 120.167 30.947 8.406 -39.471 27.996 25.482 92.436 27.016 7.702 -36.166 30 5.184
88 152 0 14.702 28.711 1.636 28.762 -37.132 48.425 11.31 22.085 1.258 25.013 -34.022 44.37 30 6.337
88 152 8 14.719 28.717 1.724 28.764 -37.084 47.922 11.323 22.09 1.326 25.016 -33.979 43.909 30 6.309
88 152 16 14.748 28.726 1.871 28.769 -37.005 47.12 11.344 22.097 1.439 25.02 -33.906 43.174 30 6.263
88 152 24 14.811 28.746 2.203 28.78 -36.827 45.453 11.393 22.112 1.695 25.03 -33.743 41.647 30 6.169
88 152 32 14.903 28.776 2.683 28.795 -36.571 43.328 11.464 22.135 2.064 25.044 -33.509 39.699 30 6.051
88 152 40 15.012 28.811 3.253 28.813 -36.268 41.109 11.548 22.162 2.502 25.061 -33.231 37.666 30 5.929
88 152 48 15.157 28.858 4.011 28.838 -35.869 38.535 11.66 22.198 3.085 25.083 -32.865 35.308 30 5.791
88 152 56 15.348 28.919 5.007 28.87 -35.348 35.615 11.806 22.246 3.852 25.112 -32.388 32.633 30 5.637
88 152 64 15.59 28.997 6.271 28.91 -34.696 32.432 11.993 22.306 4.824 25.149 -31.79 29.716 30 5.474
88 152 72 15.868 29.087 7.719 28.956 -33.958 29.285 12.206 22.375 5.938 25.191 -31.114 26.833 30 5.317
88 152 80 16.206 29.196 9.485 29.012 -33.072 25.953 12.466 22.459 7.296 25.243 -30.303 23.78 30 5.158
88 152 88 16.612 29.327 11.604 29.079 -32.03 22.479 12.778 22.559 8.926 25.304 -29.347 20.597 30 4.999
88 152 96 17.084 29.479 14.069 29.157 -30.842 18.949 13.141 22.676 10.822 25.376 -28.259 17.363 30 4.846
88 152 104 17.616 29.651 16.849 29.245 -29.535 15.452 13.551 22.808 12.96 25.456 -27.062 14.158 30 4.706
88 152 112 18.206 29.841 19.928 29.341 -28.125 12.018 14.005 22.955 15.329 25.544 -25.77 11.012 30 4.58
88 152 120 18.835 30.044 23.211 29.444 -26.662 8.745 14.488 23.111 17.855 25.638 -24.429 8.012 30 4.472
88 152 128 19.506 30.261 26.715 29.553 -25.145 5.593 15.005 23.277 20.55 25.738 -23.039 5.124 30 4.382
88 152 136 20.286 30.512 30.789 29.679 -23.435 2.276 15.605 23.471 23.684 25.853 -21.472 2.085 30 4.303
88 152 144 21.085 30.77 34.958 29.807 -21.741 -0.81 16.219 23.669 26.891 25.971 -19.92 -0.742 30 4.246
88 152 152 21.893 31.03 39.175 29.936 -20.081 -3.675 16.84 23.869 30.135 26.089 -18.399 -3.368 30 4.209
88 152 160 22.719 31.297 43.49 30.067 -18.435 -6.386 17.476 24.075 33.454 26.209 -16.891 -5.852 30 4.189
88 152 168 23.573 31.572 47.949 30.202 -16.786 -8.992 18.133 24.286 36.884 26.333 -15.381 -8.239 30 4.185
88 152 176 24.459 31.858 52.575 30.341 -15.129 -11.516 18.815 24.506 40.442 26.46 -13.862 -10.552 30 4.194
88 152 184 25.392 32.159 57.444 30.486 -13.438 -14.005 19.532 24.738 44.188 26.593 -12.313 -12.832 30 4.218
88 152 192 26.42 32.491 62.815 30.645 -11.634 -16.577 20.323 24.993 48.319 26.739 -10.66 -15.189 30 4.258
88 152 200 27.78 32.929 69.915 30.854 -9.339 -19.742 21.369 25.33 53.781 26.931 -8.557 -18.089 30 4.329
88 152 208 29.26 33.407 77.641 31.08 -6.949 -22.927 22.508 25.698 59.724 27.137 -6.367 -21.008 30 4.424
88 152 216 30.855 33.921 85.968 31.32 -4.488 -26.109 23.735 26.093 66.129 27.358 -4.112 -23.923 30 4.541
88 152 224 32.524 34.46 94.683 31.569 -2.027 -29.202 25.019 26.507 72.833 27.586 -1.857 -26.757 30 4.677
88 152 232 34.056 34.954 102.681 31.795 0.136 -31.859 26.197 26.888 78.985 27.793 0.125 -29.192 30 4.81
88 152 240 35.575 35.444 110.61 32.018 2.198 -34.345 27.365 27.264 85.084 27.997 2.014 -31.469 30 4.947
88 152 248 37.44 36.045 120.349 32.288 4.627 -37.22 28.8 27.727 92.576 28.244 4.24 -34.104 30 5.12
88 160 0 15.761 31.666 1.819 30.247 -39.884 49.95 12.124 24.358 1.399 26.374 -36.544 45.767 30 6.607
88 160 8 15.777 31.671 1.907 30.25 -39.838 49.481 12.137 24.363 1.467 26.377 -36.502 45.337 30 6.58
88 160 16 15.806 31.68 2.054 30.254 -39.762 48.728 12.158 24.37 1.58 26.381 -36.433 44.648 30 6.538
88 160 24 15.869 31.701 2.387 30.264 -39.591 47.155 12.207 24.385 1.836 26.39 -36.276 43.206 30 6.449
88 160 32 15.961 31.731 2.866 30.279 -39.346 45.13 12.278 24.408 2.205 26.403 -36.051 41.35 30 6.337
88 160 40 16.07 31.766 3.436 30.296 -39.055 42.997 12.362 24.435 2.643 26.419 -35.785 39.397 30 6.22
88 160 48 16.216 31.813 4.195 30.319 -38.671 40.506 12.474 24.471 3.227 26.44 -35.433 37.114 30 6.086
88 160 56 16.406 31.874 5.191 30.348 -38.171 37.661 12.62 24.519 3.993 26.467 -34.975 34.507 30 5.935
88 160 64 16.648 31.952 6.455 30.386 -37.543 34.543 12.806 24.579 4.965 26.502 -34.399 31.65 30 5.774
88 160 72 16.926 32.042 7.903 30.429 -36.833 31.447 13.02 24.647 6.079 26.541 -33.748 28.813 30 5.618
88 160 80 17.264 32.151 9.669 30.482 -35.979 28.157 13.28 24.731 7.438 26.59 -32.966 25.799 30 5.458
88 160 88 17.67 32.282 11.787 30.545 -34.973 24.717 13.592 24.832 9.067 26.647 -32.044 22.647 30 5.296
88 160 96 18.142 32.434 14.252 30.618 -33.825 21.213 13.955 24.949 10.963 26.714 -30.993 19.437 30 5.14
88 160 104 18.674 32.606 17.032 30.7 -32.56 17.735 14.365 25.081 13.102 26.79 -29.834 16.25 30 4.993
88 160 112 19.264 32.796 20.111 30.791 -31.193 14.315 14.819 25.228 15.47 26.873 -28.581 13.117 30 4.859
88 160 120 19.893 32.999 23.395 30.887 -29.772 11.05 15.302 25.384 17.996 26.961 -27.279 10.125 30 4.742
88 160 128 20.564 33.215 26.899 30.989 -28.297 7.903 15.819 25.55 20.691 27.055 -25.927 7.242 30 4.641
88 160 136 21.344 33.467 30.972 31.108 -26.631 4.589 16.419 25.744 23.825 27.163 -24.401 4.204 30 4.548
88 160 144 22.143 33.725 35.142 31.228 -24.977 1.502 17.033 25.942 27.032 27.274 -22.885 1.376 30 4.476
88 160 152 22.951 33.985 39.359 31.35 -23.354 -1.366 17.654 26.142 30.276 27.385 -21.399 -1.252 30 4.423
88 160 160 23.777 34.252 43.674 31.473 -21.743 -4.082 18.29 26.347 33.595 27.498 -19.922 -3.74 30 4.386
88 160 168 24.631 34.527 48.132 31.6 -20.126 -6.693 18.947 26.559 37.025 27.614 -18.441 -6.133 30 4.364
88 160 176 25.517 34.813 52.758 31.731 -18.498 -9.225 19.629 26.779 40.583 27.734 -16.949 -8.452 30 4.356
88 160 184 26.45 35.114 57.628 31.868 -16.835 -11.722 20.346 27.011 44.329 27.86 -15.425 -10.74 30 4.361
88 160 192 27.478 35.446 62.998 32.019 -15.057 -14.304 21.137 27.266 48.46 27.997 -13.796 -13.106 30 4.381
88 160 200 28.838 35.884 70.098 32.216 -12.792 -17.482 22.183 27.603 53.922 28.178 -11.721 -16.018 30 4.426
88 160 208 30.318 36.361 77.824 32.429 -10.429 -20.684 23.322 27.97 59.865 28.373 -9.556 -18.951 30 4.495
88 160 216 31.913 36.876 86.151 32.656 -7.991 -23.882 24.548 28.366 66.27 28.582 -7.322 -21.882 30 4.588
88 160 224 33.582 37.414 94.866 32.892 -5.549 -26.994 25.832 28.78 72.974 28.797 -5.084 -24.733 30 4.7
88 160 232 35.114 37.909 102.864 33.106 -3.399 -29.668 27.011 29.16 79.126 28.994 -3.114 -27.184 30 4.813
88 160 240 36.633 38.398 110.793 33.317 -1.347 -32.17 28.179 29.537 85.226 29.187 -1.234 -29.476 30 4.932
88 160 248 38.498 39.0 120.532 33.573 1.075 -35.066 29.614 30.0 92.717 29.422 0.985 -32.13 30 5.086
88 168 0 16.855 34.722 2.009 31.69 -42.492 51.435 12.965 26.709 1.545 27.696 -38.934 47.128 30 6.867
88 168 8 16.872 34.728 2.097 31.692 -42.449 50.995 12.978 26.714 1.613 27.698 -38.894 46.725 30 6.843
88 168 16 16.9 34.737 2.244 31.696 -42.376 50.288 13.0 26.721 1.726 27.702 -38.827 46.077 30 6.803
88 168 24 16.964 34.757 2.577 31.706 -42.211 48.798 13.049 26.736 1.982 27.711 -38.677 44.712 30 6.719
88 168 32 17.056 34.787 3.056 31.719 -41.976 46.865 13.12 26.759 2.351 27.723 -38.461 42.94 30 6.612
88 168 40 17.165 34.822 3.626 31.735 -41.696 44.814 13.204 26.786 2.789 27.738 -38.205 41.061 30 6.5
88 168 48 17.31 34.869 4.384 31.757 -41.327 42.401 13.315 26.822 3.373 27.758 -37.866 38.851 30 6.37
88 168 56 17.501 34.93 5.38 31.785 -40.846 39.629 13.462 26.87 4.139 27.783 -37.426 36.311 30 6.223
88 168 64 17.743 35.009 6.644 31.82 -40.241 36.575 13.648 26.93 5.111 27.816 -36.872 33.512 30 6.064
88 168 72 18.02 35.098 8.092 31.861 -39.557 33.529 13.862 26.998 6.225 27.853 -36.245 30.721 30 5.909
88 168 80 18.359 35.207 9.859 31.911 -38.734 30.282 14.122 27.082 7.583 27.899 -35.49 27.746 30 5.749
88 168 88 18.764 35.338 11.977 31.97 -37.762 26.877 14.434 27.183 9.213 27.953 -34.6 24.626 30 5.586
88 168 96 19.237 35.49 14.442 32.039 -36.653 23.401 14.797 27.3 11.109 28.016 -33.584 21.442 30 5.426
88 168 104 19.769 35.662 17.222 32.116 -35.429 19.944 15.207 27.432 13.247 28.087 -32.462 18.274 30 5.275
88 168 112 20.359 35.852 20.301 32.201 -34.103 16.539 15.66 27.579 15.616 28.165 -31.248 15.154 30 5.135
88 168 120 20.988 36.055 23.585 32.292 -32.724 13.285 16.144 27.735 18.142 28.248 -29.984 12.172 30 5.01
88 168 128 21.659 36.272 27.088 32.389 -31.29 10.144 16.66 27.901 20.837 28.337 -28.67 9.295 30 4.9
88 168 136 22.439 36.523 31.162 32.5 -29.667 6.833 17.261 28.095 23.971 28.439 -27.183 6.261 30 4.795
88 168 144 23.237 36.781 35.331 32.614 -28.054 3.747 17.875 28.293 27.178 28.543 -25.705 3.433 30 4.711
88 168 152 24.045 37.041 39.549 32.729 -26.469 0.878 18.496 28.493 30.422 28.648 -24.253 0.804 30 4.644
88 168 160 24.872 37.308 43.863 32.845 -24.892 -1.841 19.132 28.698 33.741 28.755 -22.808 -1.687 30 4.593
88 168 168 25.726 37.583 48.322 32.965 -23.308 -4.456 19.789 28.91 37.171 28.865 -21.356 -4.083 30 4.556
88 168 176 26.612 37.869 52.948 33.089 -21.711 -6.993 20.471 29.13 40.729 28.978 -19.893 -6.408 30 4.533
88 168 184 27.544 38.17 57.818 33.219 -20.077 -9.497 21.188 29.362 44.475 29.097 -18.395 -8.701 30 4.522
88 168 192 28.573 38.502 63.188 33.361 -18.328 -12.087 21.979 29.617 48.606 29.227 -16.793 -11.075 30 4.524
88 168 200 29.933 38.941 70.288 33.548 -16.096 -15.277 23.025 29.954 54.068 29.398 -14.748 -13.998 30 4.546
88 168 208 31.413 39.418 78.014 33.749 -13.763 -18.491 24.164 30.321 60.011 29.583 -12.611 -16.943 30 4.591
88 168 216 33.007 39.932 86.341 33.965 -11.352 -21.705 25.39 30.717 66.416 29.781 -10.401 -19.887 30 4.66
88 168 224 34.677 40.471 95.056 34.188 -8.933 -24.833 26.674 31.131 73.12 29.985 -8.185 -22.753 30 4.748
88 168 232 36.209 40.965 103.054 34.392 -6.799 -27.521 27.853 31.511 79.272 30.172 -6.23 -25.217 30 4.842
88 168 240 37.727 41.455 110.983 34.592 -4.76 -30.038 29.021 31.888 85.372 30.355 -4.362 -27.523 30 4.943
88 168 248 39.593 42.056 120.722 34.835 -2.351 -32.953 30.456 32.351 92.863 30.578 -2.154 -30.193 30 5.077
88 176 0 17.992 37.897 2.206 33.101 -44.989 52.893 13.84 29.152 1.697 28.989 -41.221 48.463 30 7.122
88 176 8 18.009 37.902 2.294 33.103 -44.947 52.479 13.853 29.156 1.765 28.991 -41.183 48.084 30 7.098
88 176 16 18.037 37.912 2.441 33.107 -44.877 51.811 13.875 29.163 1.878 28.995 -41.119 47.473 30 7.061
88 176 24 18.101 37.932 2.774 33.116 -44.719 50.398 13.924 29.179 2.134 29.003 -40.974 46.177 30 6.982
88 176 32 18.193 37.962 3.253 33.129 -44.492 48.55 13.994 29.201 2.502 29.015 -40.766 44.484 30 6.88
88 176 40 18.302 37.997 3.823 33.144 -44.223 46.575 14.078 29.228 2.941 29.029 -40.52 42.675 30 6.772
88 176 48 18.447 38.044 4.581 33.164 -43.868 44.238 14.19 29.264 3.524 29.047 -40.195 40.534 30 6.646
88 176 56 18.638 38.105 5.577 33.191 -43.405 41.537 14.337 29.312 4.29 29.072 -39.77 38.059 30 6.502
88 176 64 18.88 38.183 6.841 33.224 -42.823 38.546 14.523 29.372 5.263 29.102 -39.237 35.318 30 6.346
88 176 72 19.157 38.273 8.289 33.263 -42.163 35.551 14.736 29.441 6.376 29.137 -38.633 32.574 30 6.192
88 176 80 19.496 38.382 10.056 33.31 -41.369 32.348 14.997 29.525 7.735 29.18 -37.905 29.639 30 6.032
88 176 88 19.901 38.513 12.174 33.365 -40.431 28.979 15.309 29.625 9.365 29.232 -37.045 26.552 30 5.869
88 176 96 20.373 38.665 14.639 33.43 -39.359 25.532 15.672 29.742 11.261 29.291 -36.063 23.394 30 5.707
88 176 104 20.906 38.837 17.419 33.504 -38.174 22.097 16.081 29.875 13.399 29.358 -34.977 20.246 30 5.552
88 176 112 21.496 39.027 20.498 33.584 -36.889 18.709 16.535 30.021 15.768 29.432 -33.8 17.142 30 5.407
88 176 120 22.124 39.23 23.782 33.67 -35.551 15.466 17.019 30.177 18.294 29.511 -32.574 14.171 30 5.276
88 176 128 22.796 39.446 27.285 33.761 -34.157 12.333 17.535 30.343 20.989 29.594 -31.296 11.301 30 5.159
88 176 136 23.576 39.698 31.359 33.867 -32.577 9.028 18.135 30.537 24.123 29.691 -29.849 8.272 30 5.045
88 176 144 24.374 39.956 35.529 33.974 -31.005 5.944 18.75 30.735 27.33 29.79 -28.409 5.446 30 4.95
88 176 152 25.182 40.216 39.746 34.083 -29.457 3.075 19.371 30.936 30.574 29.889 -26.991 2.817 30 4.872
88 176 160 26.009 40.483 44.061 34.193 -27.916 0.354 20.007 31.141 33.893 29.99 -25.578 0.325 30 4.81
88 176 168 26.863 40.758 48.519 34.307 -26.365 -2.264 20.663 31.353 37.322 30.094 -24.157 -2.074 30 4.76
88 176 176 27.749 41.044 53.145 34.424 -24.799 -4.805 21.345 31.572 40.881 30.202 -22.723 -4.402 30 4.723
88 176 184 28.681 41.345 58.015 34.547 -23.196 -7.313 22.062 31.804 44.627 30.314 -21.253 -6.701 30 4.697
88 176 192 29.71 41.677 63.385 34.682 -21.477 -9.91 22.854 32.059 48.758 30.438 -19.678 -9.08 30 4.684
88 176 200 31.07 42.115 70.485 34.859 -19.28 -13.11 23.9 32.396 54.219 30.6 -17.665 -12.012 30 4.685
88 176 208 32.549 42.593 78.211 35.05 -16.98 -16.335 25.038 32.764 60.162 30.776 -15.558 -14.967 30 4.708
88 176 216 34.144 43.107 86.538 35.255 -14.598 -19.562 26.265 33.159 66.568 30.963 -13.376 -17.924 30 4.754
88 176 224 35.814 43.646 95.253 35.468 -12.205 -22.703 27.549 33.574 73.272 31.158 -11.183 -20.802 30 4.82
88 176 232 37.346 44.14 103.251 35.661 -10.092 -25.405 28.727 33.954 79.424 31.335 -9.247 -23.278 30 4.894
88 176 240 38.864 44.63 111.18 35.852 -8.069 -27.935 29.896 34.33 85.523 31.51 -7.394 -25.596 30 4.978
88 176 248 40.729 45.231 120.919 36.084 -5.676 -30.866 31.33 34.793 93.014 31.722 -5.201 -28.281 30 5.092
88 184 0 19.167 41.179 2.41 34.479 -47.377 54.32 14.744 31.676 1.853 30.252 -43.41 49.771 30 7.369
88 184 8 19.184 41.184 2.498 34.482 -47.337 53.929 14.757 31.68 1.921 30.254 -43.373 49.413 30 7.347
88 184 16 19.212 41.194 2.645 34.485 -47.27 53.297 14.779 31.687 2.035 30.258 -43.311 48.834 30 7.312
88 184 24 19.276 41.214 2.978 34.494 -47.118 51.953 14.828 31.703 2.29 30.265 -43.172 47.602 30 7.237
88 184 32 19.368 41.244 3.457 34.506 -46.9 50.184 14.898 31.726 2.659 30.276 -42.972 45.982 30 7.139
88 184 40 19.477 41.279 4.027 34.52 -46.641 48.282 14.982 31.753 3.098 30.29 -42.735 44.239 30 7.036
88 184 48 19.622 41.326 4.785 34.539 -46.299 46.017 15.094 31.789 3.681 30.307 -42.422 42.163 30 6.913
88 184 56 19.813 41.387 5.781 34.564 -45.853 43.385 15.241 31.836 4.447 30.33 -42.013 39.752 30 6.773
88 184 64 20.055 41.465 7.045 34.596 -45.292 40.456 15.427 31.896 5.419 30.359 -41.499 37.068 30 6.619
88 184 72 20.333 41.555 8.493 34.632 -44.656 37.511 15.64 31.965 6.533 30.392 -40.916 34.37 30 6.467
88 184 80 20.671 41.664 10.259 34.677 -43.889 34.351 15.901 32.049 7.892 30.433 -40.214 31.475 30 6.308
88 184 88 21.077 41.795 12.378 34.73 -42.983 31.019 16.213 32.15 9.521 30.482 -39.384 28.422 30 6.144
88 184 96 21.549 41.947 14.843 34.791 -41.946 27.602 16.576 32.267 11.418 30.538 -38.434 25.291 30 5.981
88 184 104 22.081 42.119 17.623 34.86 -40.799 24.19 16.985 32.399 13.556 30.601 -37.382 22.165 30 5.824
88 184 112 22.671 42.309 20.702 34.937 -39.554 20.82 17.439 32.545 15.924 30.671 -36.242 19.077 30 5.675
88 184 120 23.3 42.512 23.985 35.018 -38.255 17.59 17.923 32.702 18.45 30.746 -35.051 16.117 30 5.539
88 184 128 23.971 42.728 27.489 35.105 -36.9 14.467 18.439 32.868 21.145 30.825 -33.81 13.256 30 5.416
88 184 136 24.751 42.98 31.563 35.205 -35.363 11.168 19.039 33.062 24.279 30.917 -32.402 10.233 30 5.294
88 184 144 25.55 43.238 35.732 35.307 -33.831 8.088 19.654 33.26 27.486 31.01 -30.998 7.411 30 5.191
88 184 152 26.357 43.498 39.949 35.41 -32.321 5.22 20.275 33.46 30.73 31.105 -29.614 4.783 30 5.104
88 184 160 27.184 43.765 44.264 35.515 -30.814 2.5 20.911 33.665 34.049 31.201 -28.234 2.291 30 5.031
88 184 168 28.038 44.04 48.723 35.622 -29.298 -0.12 21.568 33.877 37.479 31.3 -26.844 -0.11 30 4.971
88 184 176 28.924 44.326 53.349 35.734 -27.764 -2.664 22.249 34.097 41.038 31.402 -25.439 -2.441 30 4.922
88 184 184 29.857 44.627 58.218 35.851 -26.191 -5.176 22.967 34.328 44.783 31.509 -23.998 -4.743 30 4.884
88 184 192 30.885 44.959 63.589 35.979 -24.503 -7.778 23.758 34.584 48.914 31.626 -22.451 -7.127 30 4.856
88 184 200 32.245 45.397 70.689 36.147 -22.343 -10.986 24.804 34.921 54.376 31.78 -20.472 -10.066 30 4.839
88 184 208 33.725 45.875 78.415 36.329 -20.077 -14.221 25.942 35.288 60.319 31.947 -18.396 -13.03 30 4.842
88 184 216 35.32 46.389 86.742 36.524 -17.728 -17.458 27.169 35.684 66.724 32.126 -16.243 -15.996 30 4.867
88 184 224 36.989 46.928 95.457 36.727 -15.363 -20.612 28.453 36.098 73.428 32.311 -14.077 -18.886 30 4.912
88 184 232 38.521 47.422 103.455 36.911 -13.273 -23.326 29.631 36.478 79.581 32.48 -12.161 -21.372 30 4.968
88 184 240 40.04 47.912 111.384 37.093 -11.269 -25.867 30.8 36.855 85.68 32.647 -10.325 -23.701 30 5.035
88 184 248 41.905 48.513 121.123 37.314 -8.895 -28.812 32.234 37.318 93.171 32.85 -8.15 -26.4 30 5.129
88 192 0 20.48 44.844 2.637 35.935 -49.85 55.83 15.754 34.495 2.029 31.586 -45.676 51.155 30 7.629
88 192 8 20.497 44.849 2.725 35.937 -49.812 55.462 15.767 34.5 2.096 31.587 -45.64 50.818 30 7.608
88 192 16 20.525 44.859 2.872 35.94 -49.747 54.865 15.788 34.507 2.21 31.591 -45.581 50.27 30 7.575
88 192 24 20.589 44.879 3.205 35.948 -49.601 53.588 15.837 34.522 2.465 31.598 -45.448 49.101 30 7.504
88 192 32 20.68 44.909 3.684 35.959 -49.392 51.898 15.908 34.545 2.834 31.608 -45.256 47.552 30 7.411
88 192 40 20.79 44.944 4.254 35.973 -49.143 50.069 15.992 34.572 3.273 31.621 -45.028 45.876 30 7.311
88 192 48 20.935 44.991 5.013 35.991 -48.815 47.879 16.104 34.608 3.856 31.637 -44.727 43.869 30 7.193
88 192 56 21.126 45.052 6.009 36.015 -48.386 45.319 16.25 34.656 4.622 31.659 -44.334 41.524 30 7.056
88 192 64 21.368 45.13 7.273 36.045 -47.847 42.456 16.437 34.716 5.594 31.687 -43.84 38.9 30 6.906
88 192 72 21.645 45.22 8.721 36.079 -47.235 39.565 16.65 34.784 6.708 31.718 -43.279 36.252 30 6.756
88 192 80 21.983 45.329 10.487 36.121 -46.496 36.453 16.91 34.868 8.067 31.756 -42.603 33.4 30 6.598
88 192 88 22.389 45.46 12.605 36.171 -45.623 33.161 17.222 34.969 9.696 31.802 -41.803 30.384 30 6.434
88 192 96 22.861 45.612 15.071 36.229 -44.622 29.777 17.586 35.086 11.593 31.856 -40.886 27.283 30 6.27
88 192 104 23.394 45.784 17.85 36.295 -43.514 26.391 17.995 35.218 13.731 31.916 -39.87 24.181 30 6.111
88 192 112 23.983 45.974 20.929 36.367 -42.31 23.042 18.449 35.365 16.099 31.982 -38.767 21.112 30 5.959
88 192 120 24.612 46.177 24.213 36.444 -41.052 19.827 18.933 35.521 18.625 32.052 -37.615 18.167 30 5.819
88 192 128 25.283 46.393 27.717 36.526 -39.739 16.715 19.449 35.687 21.32 32.127 -36.411 15.315 30 5.69
88 192 136 26.064 46.645 31.791 36.621 -38.246 13.425 20.049 35.881 24.454 32.214 -35.044 12.3 30 5.562
88 192 144 26.862 46.903 35.96 36.717 -36.757 10.35 20.663 36.079 27.661 32.303 -33.679 9.483 30 5.451
88 192 152 27.67 47.163 40.177 36.815 -35.286 7.485 21.285 36.279 30.905 32.392 -32.331 6.858 30 5.356
88 192 160 28.496 47.43 44.492 36.914 -33.818 4.765 21.92 36.484 34.225 32.483 -30.986 4.366 30 5.274
88 192 168 29.35 47.705 48.95 37.016 -32.337 2.145 22.577 36.696 37.654 32.577 -29.629 1.965 30 5.203
88 192 176 30.236 47.991 53.577 37.122 -30.838 -0.401 23.259 36.916 41.213 32.674 -28.256 -0.367 30 5.144
88 192 184 31.169 48.292 58.446 37.233 -29.299 -2.916 23.976 37.148 44.958 32.775 -26.845 -2.672 30 5.094
88 192 192 32.198 48.624 63.816 37.354 -27.645 -5.522 24.767 37.403 49.089 32.887 -25.33 -5.06 30 5.053
88 192 200 33.558 49.062 70.916 37.514 -25.525 -8.737 25.813 37.74 54.551 33.033 -23.388 -8.005 30 5.019
88 192 208 35.037 49.54 78.642 37.687 -23.299 -11.98 26.952 38.107 60.494 33.192 -21.348 -10.977 30 5.002
88 192 216 36.632 50.054 86.969 37.873 -20.986 -15.228 28.179 38.503 66.9 33.361 -19.229 -13.953 30 5.007
88 192 224 38.301 50.593 95.685 38.065 -18.655 -18.393 29.463 38.917 73.603 33.538 -17.093 -16.853 30 5.031
88 192 232 39.833 51.087 103.682 38.241 -16.59 -21.117 30.641 39.297 79.756 33.698 -15.201 -19.349 30 5.068
88 192 240 41.352 51.577 111.611 38.413 -14.609 -23.67 31.809 39.674 85.855 33.857 -13.386 -21.688 30 5.117
88 192 248 43.217 52.178 121.35 38.624 -12.26 -26.629 33.244 40.137 93.346 34.05 -11.233 -24.399 30 5.191
88 200 0 22.194 49.631 2.934 37.72 -52.823 57.687 17.072 38.178 2.257 33.222 -48.399 52.857 30 7.946
88 200 8 22.211 49.637 3.022 37.722 -52.786 57.344 17.085 38.182 2.325 33.224 -48.365 52.542 30 7.927
88 200 16 22.239 49.646 3.17 37.726 -52.724 56.786 17.107 38.189 2.438 33.227 -48.309 52.031 30 7.896
88 200 24 22.303 49.666 3.502 37.733 -52.586 55.587 17.156 38.205 2.694 33.234 -48.182 50.932 30 7.83
